HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;protectionLevelValue;protectionLevelValueExpressionType;initialValue;initialValueExpressionType;priceEventValue;priceEventValueExpressionType;strikeDate;finalValuationDate;kIBIProduct;kOBIProduct;lastTradingDate;timeClosing;distributionType 
12224C;MTXCREFD;0;102;K2CDWMTXCREFD;1707914647036418560;14777536653157514101;331;1;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;955146857;4486133212924729050;1;2293214993041934204;1;132;140;38684;57824;163;230;31974;17743979888121805862;4
12224C;MTXCREFD;0;102;K2CDWMTXCREFD;1707914647036418560;14777536653157514101;331;1;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;955146857;12113889839727990611;2;13652402735760692749;1;421;127;31549;28195;9;244;2045;2004185085004951680;3
12224C;MTXCREFD;0;102;K2CDWMTXCREFD;1707914647036418560;14777536653157514101;331;1;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;955146857;1953832243263427252;2;2726249798709046656;2;21;112;17248;42721;88;23;52236;13232131409470251344;4
12224C;MTXCREFD;0;102;K2CDWMTXCREFD;1707914647036418560;14777536653157514101;331;1;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;955146857;6153385347978616028;1;13577295913524795871;2;245;243;1872;52431;241;224;54260;15989630019608368630;1
12224C;MTXCREFD;0;102;K2CDWMTXCREFD;1707914647036418560;14777536653157514101;331;1;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;955146857;9675385774699197541;1;6306635470588322555;2;364;205;44071;9276;53;198;20978;13122151379234985120;4
12224C;MTXCREFD;0;103;K2CDWMTXCREFD;1707914647043988224;1061681842005203448;331;1;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;198284442;3059348885203558089;2;15714183130506283689;1;383;134;55852;11348;220;187;1845;2585382552614254875;1
12224C;MTXCREFD;0;103;K2CDWMTXCREFD;1707914647043988224;1061681842005203448;331;1;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;198284442;1423551804936179944;2;8201238986778246587;1;228;75;14939;39162;252;217;55061;17991773300073812063;4
12224C;MTXCREFD;0;103;K2CDWMTXCREFD;1707914647043988224;1061681842005203448;331;1;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;198284442;1407516255457593660;2;10387996962709603964;2;183;234;26826;23047;223;249;54808;11032794010453055313;2
12224C;MTXCREFD;0;103;K2CDWMTXCREFD;1707914647043988224;1061681842005203448;331;1;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;198284442;15784468012783920730;1;4785917037611451869;2;252;16;56372;1174;124;74;62159;557794665656916211;1
12224C;MTXCREFD;0;103;K2CDWMTXCREFD;1707914647043988224;1061681842005203448;331;1;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;198284442;18271218793091989954;2;9346615227553018945;2;437;178;19099;59303;153;242;25729;706049458906105519;2
12224C;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;6484490036856917634;2;4739875887648131747;1;425;85;41523;24131;44;185;1395;2483826325126280086;3
12224C;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;18300709802315013690;2;4928160549886232830;2;57;157;26098;26260;76;213;55662;16181240538718314216;2
12224C;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;17629960011463326568;1;4282383045912019721;2;456;9;43894;33752;175;241;58600;11548450459552668150;1
12224C;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;3150876565338480715;2;5952638826130614663;1;247;180;62365;31361;140;85;34625;17149134739150463330;2
12224C;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;17944922991184911025;1;6737212942677872326;1;292;168;52071;26374;155;116;60166;5236944357134609946;4
12224C;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;17900148406906570150;1;9314538723374605378;2;345;95;1344;16547;220;48;63514;8770356775309549733;1
12224C;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;12724412503508652212;1;12221368492702407997;1;177;193;3246;2852;32;47;1697;5106444356125613953;1
12224C;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;577111982207389904;1;12192567357708223210;2;304;43;389;30383;198;109;57718;12417240959845839464;3
12224C;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;4823579102799071755;1;617413191698310290;2;341;185;6792;19141;234;63;10000;2148979626061340071;2
12224C;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;9442039539766590728;2;14162273785163108950;2;115;228;30598;45241;29;158;49186;6313379584494507227;1
12224C;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;11786001842919303364;1;18161076861621558606;2;105;139;61498;55238;195;227;50289;3834548822759433101;2
12224C;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;17003769077694347436;2;1240055072951188727;2;306;62;31478;64715;147;24;6051;17905348133632096078;2
12224C;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;11770523875689907270;1;12097570491939536270;1;182;120;53342;40085;6;59;40809;15423166770922780493;3
12224C;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;2994957873324745571;1;6302493703104931301;2;206;243;29759;18173;224;228;17161;9458172845652575597;1
12224C;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;4847591945868652949;1;974427597847879445;1;126;14;35188;31879;7;140;9254;1066857805748192245;1
12224C;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;3954951957562697242;2;4632920108455097613;2;216;46;58684;53756;25;75;38623;3359996241184576010;1
12224C;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;4499582446116579684;2;6611474916137559770;1;155;66;41505;54521;137;216;2307;12763002850502348939;4
12224C;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;11317688893335626410;1;14246845482237718410;1;286;176;50065;18488;46;149;39086;537723203798384952;3
12224C;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;9888159616216219889;2;17013598619480025835;1;479;165;50951;12542;86;43;40679;2687911065772711897;3
12224C;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;4803595787175982541;2;16413255788513381817;2;113;138;36989;65524;32;187;58296;4022737425537357269;3
12224C;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;15920382454759508779;2;7164292161333830671;1;480;65;59232;17649;124;5;22686;4179122970975910805;1
12224C;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;10177119308454057873;1;5740350153228129708;1;14;45;27492;40160;127;81;45583;17930987276052970577;1
12224C;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;4503936295938267887;1;7858620348855668473;1;383;163;2261;57460;177;151;24879;9594376866128084218;2
12224C;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;8045582163044149843;1;13035023163269609051;1;155;159;22138;1581;166;240;28678;11444527537178624317;1
12224C;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;5588807939574770228;1;1022628876734933161;2;117;173;57673;8640;237;196;46246;2977317938371790821;1
12224C;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;13031260493200462929;1;13701555956832512280;1;490;65;63123;59240;165;46;3115;10697939819128516616;2
12224C;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;10457116722353413288;1;13049444001022156904;1;104;197;9209;31670;221;200;4594;6800414163184574527;3
12224C;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;626705781050344685;2;12742230458567354295;2;435;94;3580;26335;239;180;41543;7555261729607934846;1
12224C;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;5051503734587078866;1;5277560451038149713;2;347;42;32454;26205;251;244;7846;17493900437869713190;4
12224C;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;16361352514176551807;1;13481973049449076864;2;118;57;56435;15287;156;127;64997;12319203861818449818;2
12224C;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;18170599072876648184;1;17800310587314841146;2;315;168;19805;17664;183;5;15832;478655388903210204;3
12224C;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;259390893147845822;1;10197736650667828900;1;433;5;36509;23167;149;32;24158;15661180201852355416;1
12224C;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;1503488891396503432;2;8404460593855918189;2;127;203;35945;64820;22;202;51222;14400354614112704984;2
12224C;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;12162986507468638736;1;4104642259961167976;1;111;200;48066;12597;51;36;38882;7316644882881234492;2
12224C;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;5353150899914534008;1;5504030645976638820;2;200;66;26535;20014;158;171;41965;11011485834898184170;2
12224C;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;5851750062948758002;2;6440596892630181706;1;362;118;61611;17310;23;210;54106;5319861067459262315;3
12224C;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;8926386830549438208;1;8508827090088410470;1;250;51;21063;15356;95;44;61444;17851400515736105209;1
12224C;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;18323491624364529071;2;5098073122709388968;1;99;114;17985;20123;44;43;65383;14807973986356080817;3
12224C;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;5326823749420925590;1;9542736598559225541;2;238;40;60279;1589;189;192;40574;9971011568674406488;2
12224C;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;6477060961935625051;1;16671207531586575235;1;211;27;58421;52283;127;235;63271;10013545317128738812;1
12224C;MTXCREFD;0;112;K2CDWMTXCREFD;1707914647112762112;706940064900179591;331;1;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;184047301;1032236503540364219;1;3284213392341496562;1;454;174;12110;9243;159;110;20332;2016064709307416403;3
12224C;MTXCREFD;0;112;K2CDWMTXCREFD;1707914647112762112;706940064900179591;331;1;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;184047301;12779004737139533293;2;3238515310868885927;1;476;96;31492;19289;156;252;56694;14372766923359818453;3
12224C;MTXCREFD;0;112;K2CDWMTXCREFD;1707914647112762112;706940064900179591;331;1;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;184047301;9800427380523524769;1;13149667855776724526;1;105;26;36779;44285;80;142;4867;16915690916500307214;3
12224C;MTXCREFD;0;112;K2CDWMTXCREFD;1707914647112762112;706940064900179591;331;1;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;184047301;18072849288089976195;2;10155811362971116110;1;273;188;5750;3214;228;14;4001;9239643951886755459;4
12224C;MTXCREFD;0;112;K2CDWMTXCREFD;1707914647112762112;706940064900179591;331;1;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;184047301;17736180126252280797;2;12834458374177658865;2;262;139;6810;3330;219;52;4773;7315551605609510924;4
12224C;MTXCREFD;0;113;K2CDWMTXCREFD;1707914647120382464;15349783291338474225;331;1;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;731342202;3677016679768918278;1;1230151824539512063;2;328;253;15545;57337;171;207;50555;2794810171843329894;2
12224C;MTXCREFD;0;113;K2CDWMTXCREFD;1707914647120382464;15349783291338474225;331;1;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;731342202;10309384978509884186;2;13787854650473541824;1;462;66;29879;25241;42;254;31243;14650174841837709223;2
12224C;MTXCREFD;0;113;K2CDWMTXCREFD;1707914647120382464;15349783291338474225;331;1;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;731342202;4901555129379107935;1;7114977540250226568;1;356;112;6236;28550;165;113;54765;13050609952195634176;3
12224C;MTXCREFD;0;113;K2CDWMTXCREFD;1707914647120382464;15349783291338474225;331;1;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;731342202;6371095149127287645;2;11091313990556577083;1;450;176;19899;63184;198;13;15614;4565379337013678053;1
12224C;MTXCREFD;0;113;K2CDWMTXCREFD;1707914647120382464;15349783291338474225;331;1;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;731342202;8891468845728252816;2;1499504067958117828;2;368;24;55308;14710;18;110;16581;333195780917980687;3
12224C;MTXCREFD;0;114;K2CDWMTXCREFD;1707914647127990272;17140189965919192941;331;1;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;407985055;6321368652790874182;2;10325233817313254144;1;104;197;56879;7426;59;31;13223;9588852789939464888;4
12224C;MTXCREFD;0;114;K2CDWMTXCREFD;1707914647127990272;17140189965919192941;331;1;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;407985055;2427514500640820143;1;10023899909930308817;1;163;191;62764;1339;253;85;18239;9607047111471176045;3
