msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;price;priceDate;priceInputType;sequenceTime 
56;46;12052;0;331;2FXIPTOL;5;0;13;1707914959027899392;9847801851309054717;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914959027899392;9847801851309054717;844959358;15;113;104;82;1706095060421547558
56;46;12052;0;331;2FXIPTOL;5;0;14;1707914959041267456;15772320807383434826;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914959041267456;15772320807383434826;576024396;7;224;185;85;1706095060423800353
56;46;12052;0;331;2FXIPTOL;5;0;15;1707914959051494400;9114872549971735124;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914959051494400;9114872549971735124;37149125;5;155;214;61;1706095060425840526
56;46;12052;0;331;2FXIPTOL;5;0;16;1707914959052290816;1807306028143925999;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914959052290816;1807306028143925999;587677045;1;479;440;205;1706095060426008786
56;46;12052;0;331;2FXIPTOL;5;0;17;1707914959060921600;17973763732067328243;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914959060921600;17973763732067328243;48267691;17;292;376;25;1706095060427982803
56;46;12052;0;331;2FXIPTOL;5;0;18;1707914959067998976;8631835662603955375;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914959067998976;8631835662603955375;267525860;2;75;363;137;1706095060429731574
56;46;12052;0;331;2FXIPTOL;5;0;19;1707914959068785152;6539190026181855750;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914959068785152;6539190026181855750;876746933;10;198;20;147;1706095060429934562
56;46;12052;0;331;2FXIPTOL;5;0;20;1707914959089254656;5267404398917362255;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914959089254656;5267404398917362255;587146478;6;462;59;86;1706095060435767516
56;46;12052;0;331;2FXIPTOL;5;0;21;1707914959090039040;12078377255521119611;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914959090039040;12078377255521119611;104997053;2;323;447;232;1706095060436015534
56;46;12052;0;331;2FXIPTOL;5;0;22;1707914959090830080;17245517696387740990;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914959090830080;17245517696387740990;468243658;2;486;339;153;1706095060436262786
56;46;12052;0;331;2FXIPTOL;5;0;23;1707914959093183488;10658775883328730124;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;6437697594795834548;0I;KdBrPSp41kBpjqzU2SdJFxkzMvr8gyGnPAPg9hAegcfvn7tPDhbQUzzocm04MuJsoWCGKq;a06;2293955083;0;1749897357;7;1707914959093183488;10658775883328730124;410867151;8;440;218;238;1706095060437019779
56;46;12052;0;331;2FXIPTOL;5;0;24;1707914959095558912;5120009932036174513;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914959095558912;5120009932036174513;876746933;5;349;466;111;1706095060437788840
56;46;12052;0;331;2FXIPTOL;5;0;25;1707914959102577664;5611433907345142119;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914959102577664;5611433907345142119;213949604;8;463;179;32;1706095060440179388
56;46;12052;0;331;2FXIPTOL;5;0;28;1707914959356624384;936901611812310501;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914959356624384;936901611812310501;671031343;4;468;323;239;1706095060449465040
56;46;12052;0;331;2FXIPTOL;5;0;29;1707914959359059968;15789981443561090923;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914959359059968;15789981443561090923;83351337;99;280;129;191;1706095060450445266
56;46;12052;0;331;2FXIPTOL;5;0;30;1707914959362269952;11461784785545086000;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914959362269952;11461784785545086000;397856163;10;112;96;192;1706095060451781506
56;46;12052;0;331;2FXIPTOL;6;0;1;1707914959019249152;15179040214228098896;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914959019249152;15179040214228098896;812571727;9;370;220;242;1706095060420353532
56;46;12052;0;331;2FXIPTOL;6;0;2;1707914959020057344;10704424129712958177;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914959020057344;10704424129712958177;922513693;10;144;371;242;1706095060420454984
56;46;12052;0;331;2FXIPTOL;6;0;3;1707914959026308864;10036226063588987623;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914959026308864;10036226063588987623;407371549;9;192;211;46;1706095060421317153
56;46;12052;0;331;2FXIPTOL;6;0;4;1707914959040477952;17067630297744695025;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914959040477952;17067630297744695025;857233523;2;151;370;138;1706095060423642220
56;46;12052;0;331;2FXIPTOL;6;0;5;1707914959059344640;4436038160108934218;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914959059344640;4436038160108934218;468896029;11;22;116;160;1706095060427611424
56;46;12052;0;331;2FXIPTOL;6;0;6;1707914959077449472;12236998103403159947;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914959077449472;12236998103403159947;24832667;15;410;237;90;1706095060432260734
56;46;12052;0;331;2FXIPTOL;6;0;7;1707914959081348096;7053136525726234882;K2CDW2FXIPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914959081348096;7053136525726234882;880078379;5;450;61;28;1706095060433394388
56;46;12052;0;331;2FXIPTOL;6;0;8;1707914959094751232;10910956794255822184;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914959094751232;10910956794255822184;468243658;2;270;201;235;1706095060437528535
56;46;12052;0;331;2FXIPTOL;6;0;9;1707914959099470080;6066126673387678496;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914959099470080;6066126673387678496;293632506;11;99;368;156;1706095060439099510
56;46;12052;0;331;2FXIPTOL;6;0;10;1707914959110714112;10002031255361276444;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914959110714112;10002031255361276444;24832667;10;117;211;182;1706095060443004232
56;46;12052;0;331;2FXIPTOL;6;0;11;1707914959113185280;11666646076580115148;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914959113185280;11666646076580115148;584956955;11;325;352;196;1706095060443886350
56;46;12052;0;331;2FXIPTOL;6;0;31;1707914959350209024;2463234621524441726;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914959350209024;2463234621524441726;79594686;8;449;285;88;1706095060446920709
56;46;12052;0;331;2FXIPTOL;6;0;32;1707914959365405696;16150842906937419197;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914959365405696;16150842906937419197;583228200;14;463;288;239;1706095060453138606
56;46;12052;0;331;2FXIPTOL;6;0;33;1707914959370156800;16489263322497639973;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914959370156800;16489263322497639973;812571727;8;209;57;170;1706095060455222898
56;46;12052;0;331;2FXIPTOL;6;0;34;1707914959385059328;4211262436035869953;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914959385059328;4211262436035869953;671031343;11;74;112;142;1706095060462234657
56;46;12052;0;331;2FXIPTOL;7;0;13;1707914959007973888;3504697262580432068;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914959007973888;3504697262580432068;45567501;99;238;288;207;1706095060419098626
56;46;12052;0;331;2FXIPTOL;7;0;14;1707914959008812032;9362440428893539650;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;6437697594795834548;0I;KdBrPSp41kBpjqzU2SdJFxkzMvr8gyGnPAPg9hAegcfvn7tPDhbQUzzocm04MuJsoWCGKq;a06;2293955083;0;1749897357;7;1707914959008812032;9362440428893539650;410867151;7;403;340;107;1706095060419176411
56;46;12052;0;331;2FXIPTOL;7;0;15;1707914959012086528;14932739418918763627;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914959012086528;14932739418918763627;993224417;17;293;374;197;1706095060419508902
56;46;12052;0;331;2FXIPTOL;7;0;16;1707914959013667840;2992008950668294637;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914959013667840;2992008950668294637;190979236;1;159;57;152;1706095060419684957
56;46;12052;0;331;2FXIPTOL;7;0;17;1707914959015278080;9624514874997780152;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914959015278080;9624514874997780152;521966104;9;363;126;74;1706095060419875151
56;46;12052;0;331;2FXIPTOL;7;0;18;1707914959017658112;10801097216360667219;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914959017658112;10801097216360667219;457170075;4;385;70;54;1706095060420157752
56;46;12052;0;331;2FXIPTOL;7;0;19;1707914959022413824;6889053113204111818;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914959022413824;6889053113204111818;132552347;7;218;335;154;1706095060420767247
56;46;12052;0;331;2FXIPTOL;7;0;20;1707914959023194880;8599084208968883301;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914959023194880;8599084208968883301;762062763;99;124;55;112;1706095060420875270
56;46;12052;0;331;2FXIPTOL;7;0;21;1707914959048349440;11658417097121473235;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914959048349440;11658417097121473235;315494969;2;146;358;126;1706095060425180238
56;46;12052;0;331;2FXIPTOL;7;0;22;1707914959053070336;14267144284613689851;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914959053070336;14267144284613689851;773471534;14;461;163;127;1706095060426178338
56;46;12052;0;331;2FXIPTOL;7;0;23;1707914959056998144;9659362432656803308;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914959056998144;9659362432656803308;304152982;10;429;422;90;1706095060427068109
56;46;12052;0;331;2FXIPTOL;7;0;24;1707914959067213056;2577824903409901248;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707914959067213056;2577824903409901248;773384389;17;391;198;139;1706095060429528313
56;46;12052;0;331;2FXIPTOL;7;0;25;1707914959070350336;10824709876463190608;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914959070350336;10824709876463190608;519103305;10;380;290;234;1706095060430342196
56;46;12052;0;331;2FXIPTOL;7;0;26;1707914959071151872;14128953438949974830;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914959071151872;14128953438949974830;213949604;5;437;392;195;1706095060430546645
56;46;12052;0;331;2FXIPTOL;7;0;27;1707914959072750848;14038365676522147877;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914959072750848;14038365676522147877;687165927;15;430;256;242;1706095060430967087
56;46;12052;0;331;2FXIPTOL;7;0;28;1707914959076660480;14944420173991713089;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914959076660480;14944420173991713089;376270613;6;215;177;203;1706095060432043481
56;46;12052;0;331;2FXIPTOL;7;0;29;1707914959079013888;12855440214649714056;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914959079013888;12855440214649714056;32654720;17;153;183;73;1706095060432711088
56;46;12052;0;331;2FXIPTOL;7;0;30;1707914959085296896;13881687021227736511;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914959085296896;13881687021227736511;304152982;7;95;99;65;1706095060434561073
56;46;12052;0;331;2FXIPTOL;7;0;31;1707914959086084352;11252529048046517130;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914959086084352;11252529048046517130;910422888;6;64;235;228;1706095060434800691
56;46;12052;0;331;2FXIPTOL;7;0;32;1707914959086864896;11969468468506768057;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914959086864896;11969468468506768057;587146478;5;110;18;143;1706095060435038849
56;46;12052;0;331;2FXIPTOL;7;0;33;1707914959096338688;18122066685258555330;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914959096338688;18122066685258555330;177707962;2;42;263;137;1706095060438046917
56;46;12052;0;331;2FXIPTOL;7;0;34;1707914959101029120;94468380450190494;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914959101029120;94468380450190494;83351337;15;87;148;11;1706095060439634388
56;46;12052;0;331;2FXIPTOL;7;0;35;1707914959107479808;1469133512621611570;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914959107479808;1469133512621611570;315863755;5;321;245;196;1706095060441851858
56;46;12052;0;331;2FXIPTOL;7;0;36;1707914959109087232;16111762067151958464;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914959109087232;16111762067151958464;468896029;4;412;356;44;1706095060442421070
56;46;12052;0;331;2FXIPTOL;7;0;37;1707914959116348928;9164539791818987173;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914959116348928;9164539791818987173;587677045;7;251;110;142;1706095060445081706
56;46;12052;0;331;2FXIPTOL;7;0;44;1707914959359847168;5259835187986444777;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914959359847168;5259835187986444777;354837546;14;369;453;105;1706095060450777750
56;46;12052;0;331;2FXIPTOL;7;0;45;1707914959369364224;3987384709319927058;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914959369364224;3987384709319927058;519103305;14;107;473;179;1706095060454874726
56;46;12052;0;331;2FXIPTOL;8;0;1;1707914959007135488;18193218821412364224;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;18224159925091816607;5G;IdH2iGRSsECR28fUxdAZ49HAvvcHbOuSKed7iA6F1ATAnZ6qzjFI3Fy43YAgp2tfa145EI;qwC;3235506832;1;2147312822;7;1707914959007135488;18193218821412364224;120173096;11;328;466;228;1706095060419020767
56;46;12052;0;331;2FXIPTOL;8;0;2;1707914959024751104;1133845613213781236;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914959024751104;1133845613213781236;839729658;15;394;189;162;1706095060421092938
56;46;12052;0;331;2FXIPTOL;8;0;3;1707914959030248704;8338889737180619785;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914959030248704;8338889737180619785;843359534;2;128;190;192;1706095060421912780
56;46;12052;0;331;2FXIPTOL;8;0;4;1707914959038875392;13556542907903364158;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914959038875392;13556542907903364158;270958719;6;36;293;41;1706095060423361563
56;46;12052;0;331;2FXIPTOL;8;0;5;1707914959043612416;3119048393085541646;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914959043612416;3119048393085541646;678028550;9;463;64;226;1706095060424246191
56;46;12052;0;331;2FXIPTOL;8;0;6;1707914959045193472;15272218889502079612;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914959045193472;15272218889502079612;870348840;9;15;370;228;1706095060424550706
56;46;12052;0;331;2FXIPTOL;8;0;7;1707914959088443904;15206754883201595416;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914959088443904;15206754883201595416;889615201;99;124;239;3;1706095060435519635
