HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;basisofAccrualsCalculation;linkedISIN;linkedMIC;linkedCurrency 
12224B;MTXCREFD;0;98;K2CDWMTXCREFD;1707914647005959936;8648118755182953064;331;1;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;840406118;3;aHd76ftWD9VN;zydI;5Xm
12224B;MTXCREFD;0;98;K2CDWMTXCREFD;1707914647005959936;8648118755182953064;331;1;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;840406118;7;6dF9GUxkpMiV;1cuH;e7j
12224B;MTXCREFD;0;98;K2CDWMTXCREFD;1707914647005959936;8648118755182953064;331;1;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;840406118;7;wxtv9Aiw8xwZ;HCZA;m5I
12224B;MTXCREFD;0;98;K2CDWMTXCREFD;1707914647005959936;8648118755182953064;331;1;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;840406118;1;fHpP2qFrH5YG;d5UU;VWI
12224B;MTXCREFD;0;98;K2CDWMTXCREFD;1707914647005959936;8648118755182953064;331;1;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;840406118;1;PEkn0gy5mfmS;XMbz;8S5
12224B;MTXCREFD;0;99;K2CDWMTXCREFD;1707914647013568512;2349290685856000877;331;1;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;359830187;4;Xve0ZEAElD2y;xMyO;02J
12224B;MTXCREFD;0;99;K2CDWMTXCREFD;1707914647013568512;2349290685856000877;331;1;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;359830187;4;oHHfIiJNSk4E;h4th;0UT
12224B;MTXCREFD;0;99;K2CDWMTXCREFD;1707914647013568512;2349290685856000877;331;1;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;359830187;12;JIvq13s1Q5mA;aPUc;7y5
12224B;MTXCREFD;0;99;K2CDWMTXCREFD;1707914647013568512;2349290685856000877;331;1;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;359830187;8;mVaIfWIlMLQ8;H5Xm;Or9
12224B;MTXCREFD;0;99;K2CDWMTXCREFD;1707914647013568512;2349290685856000877;331;1;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;359830187;4;JfIkFpAIBEBW;Sq0q;OvU
12224B;MTXCREFD;0;100;K2CDWMTXCREFD;1707914647021187072;32405571534686921;331;1;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;782873053;13;zqMfdTmWeC2y;alui;LMb
12224B;MTXCREFD;0;100;K2CDWMTXCREFD;1707914647021187072;32405571534686921;331;1;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;782873053;1;RgM6dvkjUaQX;TNxb;cqL
12224B;MTXCREFD;0;100;K2CDWMTXCREFD;1707914647021187072;32405571534686921;331;1;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;782873053;9;7koDM93kpwAX;FeYv;qm3
12224B;MTXCREFD;0;100;K2CDWMTXCREFD;1707914647021187072;32405571534686921;331;1;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;782873053;12;SUFD2NGU60Gn;IE3u;Cnq
12224B;MTXCREFD;0;100;K2CDWMTXCREFD;1707914647021187072;32405571534686921;331;1;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;782873053;13;dh3H5TEEEz03;rNzk;GPC
12224B;MTXCREFD;0;101;K2CDWMTXCREFD;1707914647028791808;308746784997637973;331;1;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;784339346;8;7ewCA2PBQXOg;1Gvr;epg
12224B;MTXCREFD;0;101;K2CDWMTXCREFD;1707914647028791808;308746784997637973;331;1;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;784339346;2;liujss6Hqgaf;gecK;yHH
12224B;MTXCREFD;0;101;K2CDWMTXCREFD;1707914647028791808;308746784997637973;331;1;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;784339346;10;qMhqlbHT8SYS;ZOsP;VYh
12224B;MTXCREFD;0;101;K2CDWMTXCREFD;1707914647028791808;308746784997637973;331;1;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;784339346;2;OJrQb1gtQcwI;rCjo;5nU
12224B;MTXCREFD;0;101;K2CDWMTXCREFD;1707914647028791808;308746784997637973;331;1;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;784339346;5;HN69u2H6kF2M;A5dv;h7O
12224B;MTXCREFD;0;102;K2CDWMTXCREFD;1707914647036418560;14777536653157514101;331;1;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;955146857;11;kiLgeypLfQM8;5tMr;4n7
12224B;MTXCREFD;0;102;K2CDWMTXCREFD;1707914647036418560;14777536653157514101;331;1;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;955146857;3;KlMfiFYopGu1;3R7e;wCh
12224B;MTXCREFD;0;102;K2CDWMTXCREFD;1707914647036418560;14777536653157514101;331;1;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;955146857;11;nQfoHNsHlLMk;99KT;vs6
12224B;MTXCREFD;0;102;K2CDWMTXCREFD;1707914647036418560;14777536653157514101;331;1;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;955146857;9;KYpOlwrjz4MP;GGS5;2wY
12224B;MTXCREFD;0;102;K2CDWMTXCREFD;1707914647036418560;14777536653157514101;331;1;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;955146857;6;2UkITelCsibj;QCsL;M1q
12224B;MTXCREFD;0;103;K2CDWMTXCREFD;1707914647043988224;1061681842005203448;331;1;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;198284442;2;0YiUZ56UseoJ;etlp;WW1
12224B;MTXCREFD;0;103;K2CDWMTXCREFD;1707914647043988224;1061681842005203448;331;1;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;198284442;7;yDGLHfPSMUwO;9Y6y;9PZ
12224B;MTXCREFD;0;103;K2CDWMTXCREFD;1707914647043988224;1061681842005203448;331;1;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;198284442;10;TEyQ5WEwIRCN;H5v4;o74
12224B;MTXCREFD;0;103;K2CDWMTXCREFD;1707914647043988224;1061681842005203448;331;1;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;198284442;12;adwZdK90ieho;8dbZ;sOA
12224B;MTXCREFD;0;103;K2CDWMTXCREFD;1707914647043988224;1061681842005203448;331;1;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;198284442;3;JJ1UlCvKN4vf;piiD;1UQ
12224B;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;1;B6ZNxa49Ny9B;WCv3;24t
12224B;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;13;uyAZXQYEf7Fs;GTkL;50o
12224B;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;2;TGZ5sLxd72GD;Zz51;PFh
12224B;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;8;phVFZ6abWavl;912l;7hA
12224B;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;1;QPtpMUIHlNNV;rX5h;nQU
12224B;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;13;Tt8tuDdKebQZ;UAvH;4Qj
12224B;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;8;95qK9RwvCq7X;W34Z;Gbb
12224B;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;11;nS8elMvZsKAA;wcFR;mqw
12224B;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;6;QclZ48FLTKD1;XjZn;I5w
12224B;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;5;3IgPwMcJJXXM;fmnj;s5f
12224B;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;6;U76e7VKoBnZT;a81M;HIM
12224B;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;8;BNYVyFIaWr8I;Mi6c;oMH
12224B;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;3;V7jVBM0yeFXH;vbt4;q8o
12224B;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;13;1cXfKDyvLZVu;G30H;P3M
12224B;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;12;5YVGjLOQo3xy;mbgu;nRF
12224B;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;1;RPhOqv7VfKWD;UPvm;FO6
12224B;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;3;5mIpqGXj0nVr;hcgA;OiB
12224B;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;8;SpFSTfccUtWH;sDm9;7VZ
12224B;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;5;FlCnG8zpBmdz;DFOR;PX7
12224B;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;3;WyPUYV0JFbqQ;TlGX;oFZ
12224B;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;1;h5xJTtV2zJ8Y;fIEg;FZc
12224B;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;1;DeRA1vsgIkEV;02wh;6yh
12224B;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;8;R0jDgmsiIXua;8C0P;4t9
12224B;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;9;sNS64j4kWuQJ;uPZf;BlE
12224B;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;11;G90yaGCpjFry;KCZa;kbx
12224B;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;1;K9AV4QCvhpyi;8iU5;JS3
12224B;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;3;cZqGf3vVSXNY;sTrO;8CA
12224B;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;1;ILSuQd5gdyNO;DH7G;lrD
12224B;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;11;CPDBuSzVcJV5;XDVq;DKu
12224B;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;9;kvg69t1ZBnKR;U6Og;BuO
12224B;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;11;zofB0dhIlbc9;8s9H;b9L
12224B;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;3;YFF4jySliCgV;cCqf;rIN
12224B;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;10;d29Xn0gCY5de;cayz;uu3
12224B;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;3;X66lBpGZOWmW;EZH0;ieV
12224B;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;4;XbOqgM7c24YJ;0nPs;Iyj
12224B;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;8;9gQ7jLULo6fj;beRp;SCP
12224B;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;10;gmfHjXwPnxgM;cZ8V;oc8
12224B;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;2;V75Te7ovfVQq;WcmM;3YF
12224B;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;8;JSEDVzPpCsmd;E0I9;a0P
12224B;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;6;ATAWanNuBkDP;JzXC;UDJ
