msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;orderType;orderID;orderPriority;symbolIndex;orderPx;sequenceTime;orderQualifiers 
85;75;12013;0;331;2FXIPTOL;1;0;187;1707914959065864960;10128896803886562612;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914959065864960;10128896803886562612;6;4;3;13;1706095058359620013;17;17728558219414248482;9;14346502180908661374;12570396655959142845;270958719;-7655622841005769503;1706095058359631895;6
85;75;12013;0;331;2FXIPTOL;1;0;188;1707914959079319040;4319531528715158101;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914959079319040;4319531528715158101;1;1;2;13;1706095058364270559;11;4956503017774123805;4;10199321061685764219;12088279561279850195;704352555;-7686563797289899167;1706095058364282529;3
85;75;12013;0;331;2FXIPTOL;1;0;189;1707914959087278080;5989159057374727728;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914959087278080;5989159057374727728;11;2;3;24;1706095058367297306;1;1717914056111822795;5;18414315516714938324;15554333885092723758;304152982;-7652379308944538494;1706095058367309387;1
85;75;12013;0;331;2FXIPTOL;1;0;190;1707914959093643520;16203826417540826288;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914959093643520;16203826417540826288;8;7;0;18;1706095058369893650;99;9124568752800613515;12;13562659308759597657;3231725128277195374;397856163;4430126981626999819;1706095058369905850;6
85;75;12013;0;331;2FXIPTOL;1;0;191;1707914959096017920;18399095865998383425;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914959096017920;18399095865998383425;4;8;4;18;1706095058370901633;7;12111157137341507095;10;3823607420215872104;15670618145511862218;958972949;3668032307488832371;1706095058370913650;4
85;75;12013;0;331;2FXIPTOL;1;0;192;1707914959099176704;15606584411556005387;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914959099176704;15606584411556005387;18;7;7;17;1706095058372296877;14;11450482240420884717;4;12674078098021888198;6138771283135570642;941734235;3057229607346165044;1706095058372314219;5
85;75;12013;0;331;2FXIPTOL;1;0;193;1707914959106313216;13815813657810191550;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914959106313216;13815813657810191550;20;2;2;21;1706095058375524240;9;16759974080672551185;1;15539773211211373219;16726732107188396503;782873053;-2793714977531994278;1706095058375536416;6
85;75;12013;0;331;2FXIPTOL;1;0;194;1707914959109506560;14992520023691245174;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914959109506560;14992520023691245174;16;4;0;0;1706095058377004229;6;13201491224307755317;8;13012738978010787779;11335571954377529261;75493707;-4633082144218780302;1706095058377016605;0
85;75;12013;0;331;2FXIPTOL;1;0;195;1707914959351089152;9261077934246546862;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914959351089152;9261077934246546862;21;1;2;8;1706095058383279684;1;15540645940819465123;2;3172351990013995211;10297671255556518777;354837546;-3210228390187755415;1706095058383291743;0
85;75;12013;0;331;2FXIPTOL;1;0;196;1707914959359035136;8981213837461704815;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914959359035136;8981213837461704815;20;6;0;16;1706095058387457182;15;1166882062517155017;2;4972211044362700853;7981432993419753345;357076211;-2754506081243498644;1706095058387469253;4
85;75;12013;0;331;2FXIPTOL;1;0;197;1707914959360655104;13453635281008504608;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914959360655104;13453635281008504608;12;5;7;14;1706095058388320972;14;7596753662393637442;4;7285134468582473112;14828886747000033541;742696025;-6114816526704457067;1706095058388333096;1
85;75;12013;0;331;2FXIPTOL;1;0;198;1707914959364620032;12748448338712476083;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914959364620032;12748448338712476083;21;8;1;13;1706095058390508999;4;5497838216321722574;8;3513669686699916344;9620520522499306882;611076622;8914725389861052989;1706095058390521193;6
85;75;12013;0;331;2FXIPTOL;1;0;199;1707914959376600832;962351498571416346;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914959376600832;962351498571416346;4;2;7;12;1706095058397412319;7;9276785453327712399;6;16405025018586184826;4517124498247507639;213949604;-4528408163538795849;1706095058397424529;5
85;75;12013;0;331;2FXIPTOL;2;0;180;1707914959003638528;3930154708737994772;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914959003638528;3930154708737994772;23;5;3;17;1706095058346132496;14;12702313520249320422;2;10843475048644665600;9129125997697021360;542212191;-5159464320633267278;1706095058346145566;0
85;75;12013;0;331;2FXIPTOL;2;0;181;1707914959021206784;5064982047276263991;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707914959021206784;5064982047276263991;2;4;1;20;1706095058348585265;11;3446545745810488544;2;14307486038309188250;1789261514933837158;969692305;-3581548688090126902;1706095058348597088;4
85;75;12013;0;331;2FXIPTOL;2;0;182;1707914959025986816;6784560113122876354;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914959025986816;6784560113122876354;8;2;0;11;1706095058349445994;6;17312264234932054141;8;15463301138038210587;12365779301612287969;236162361;-8132444931187578273;1706095058349457620;3
85;75;12013;0;331;2FXIPTOL;2;0;183;1707914959030794496;13882574809210173435;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914959030794496;13882574809210173435;21;2;0;17;1706095058350379023;11;14116013445437630282;2;9573616147645046222;9620703590872610468;433085588;-4348075108046091212;1706095058350390847;6
85;75;12013;0;331;2FXIPTOL;2;0;184;1707914959037201664;278353057314810440;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914959037201664;278353057314810440;16;7;2;11;1706095058351770161;10;17113398115135423005;9;11219576100296732808;18009226918715224396;564169381;8056347453985466899;1706095058351781845;5
85;75;12013;0;331;2FXIPTOL;2;0;185;1707914959043573248;4588053933503083137;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;18224159925091816607;5G;IdH2iGRSsECR28fUxdAZ49HAvvcHbOuSKed7iA6F1ATAnZ6qzjFI3Fy43YAgp2tfa145EI;qwC;3235506832;1;2147312822;7;1707914959043573248;4588053933503083137;15;4;0;2;1706095058353276477;2;8258210514322261173;10;12663635923665500315;6636510067305718610;120173096;8738777509453517280;1706095058353288292;0
85;75;12013;0;331;2FXIPTOL;2;0;186;1707914959044370176;4171703521914187689;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914959044370176;4171703521914187689;20;6;4;1;1706095058353473393;15;8519309256015150585;5;6842937127786093165;8918460518298281294;657517808;-6298062998800779166;1706095058353485565;0
85;75;12013;0;331;2FXIPTOL;2;0;187;1707914959049191424;11122264311673450742;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914959049191424;11122264311673450742;18;6;4;11;1706095058354707731;4;2986865132375358955;4;16300328132526538593;2571443190986235727;168342053;-1380815908323691231;1706095058354720006;5
85;75;12013;0;331;2FXIPTOL;2;0;188;1707914959053180928;3507862454490373321;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914959053180928;3507862454490373321;15;4;7;15;1706095058355793669;2;9965214417894714203;3;5620678135342892832;8903573832062725253;282931915;4250850586500002630;1706095058355805784;5
85;75;12013;0;331;2FXIPTOL;2;0;189;1707914959056366592;9846107879090986671;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914959056366592;9846107879090986671;19;5;2;8;1706095058356699527;99;14689280616297668823;11;10572636632678570916;6429572720228862011;282931915;-2575567914598301026;1706095058356711467;4
85;75;12013;0;331;2FXIPTOL;2;0;190;1707914959076154112;2043736590219168341;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914959076154112;2043736590219168341;23;6;2;5;1706095058363115534;2;2826831365128143690;3;8521477540748034511;3976530158647166511;768903345;7990647498997533151;1706095058363127835;4
85;75;12013;0;331;2FXIPTOL;2;0;191;1707914959089657344;7901329065251734742;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914959089657344;7901329065251734742;11;5;2;1;1706095058368262318;17;1531160853121732323;3;7404320542670792714;2623784545876631685;142043921;-9208283478002783174;1706095058368274403;3
85;75;12013;0;331;2FXIPTOL;2;0;192;1707914959096804864;16610652526083065304;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;15497960358411912793;n9;1xfTpSwfKM0fkssF9OQwsORQuGUzeFca9QKinaI77JzxHULo5Q1V7w2JRodzArcX42bbpq;kXq;1199095479;1;690093252;7;1707914959096804864;16610652526083065304;9;5;7;19;1706095058371240501;17;5844050627535237406;12;442089622433311349;9433158297052697403;226183924;-6893928187790604487;1706095058371252816;0
85;75;12013;0;331;2FXIPTOL;2;0;193;1707914959103932672;14904550272075051543;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914959103932672;14904550272075051543;18;7;6;19;1706095058374435111;6;2769648895005350736;9;3917014562779837589;17402661979107032515;743125215;-7837020243638424096;1706095058374447271;6
85;75;12013;0;331;2FXIPTOL;2;0;194;1707914959111905536;8417869727210780963;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914959111905536;8417869727210780963;11;7;2;11;1706095058378138532;1;7322102772937767895;1;535298739241889821;10083512391645543325;579919728;-7352506777765408116;1706095058378150991;1
85;75;12013;0;331;2FXIPTOL;2;0;195;1707914959119850752;11595191556275928244;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914959119850752;11595191556275928244;12;4;2;10;1706095058382064739;99;2899348924077771925;2;2476731396790320796;7847487409969008452;611076622;-3885531400620449199;1706095058382076653;6
85;75;12013;0;331;2FXIPTOL;2;0;196;1707914959355047424;3964688197395856068;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914959355047424;3964688197395856068;11;8;4;16;1706095058385339351;99;7434547617416659630;5;10806946651045290793;17963656342715173329;958972949;1317810357443123194;1706095058385351471;4
85;75;12013;0;331;2FXIPTOL;2;0;197;1707914959357438208;18037281999885342233;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914959357438208;18037281999885342233;12;2;1;14;1706095058386600722;2;11699467851245642433;11;17086937486174084839;9780512365930234464;912775729;8182733681391836886;1706095058386612909;4
85;75;12013;0;331;2FXIPTOL;2;0;198;1707914959378981376;13652747835622775572;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914959378981376;13652747835622775572;8;3;5;11;1706095058398841193;4;15597605834278061021;1;6775229953854353393;9371746352437228146;236162361;8569428195587399245;1706095058398853693;3
85;75;12013;0;331;2FXIPTOL;2;0;199;1707914959385304320;5038413279548605070;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914959385304320;5038413279548605070;16;3;3;8;1706095058402761194;5;110409829901936436;5;2420275986015913661;4908221025040499590;189069970;3715325560450268174;1706095058402773577;5
85;75;12013;0;331;2FXIPTOL;3;0;179;1707914959007116288;715784818707207398;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;1707914959007116288;715784818707207398;13;1;6;22;1706095058346539384;99;17618376144449962993;9;10082038922506431805;18274469774538573487;873184920;-2726015302425535978;1706095058346551796;3
85;75;12013;0;331;2FXIPTOL;3;0;180;1707914959016404224;16793080980197343743;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914959016404224;16793080980197343743;16;8;1;7;1706095058347803441;2;5179691323637467020;8;11396200552589750229;734372483940319207;984029995;-1021355632620228236;1706095058347815069;1
85;75;12013;0;331;2FXIPTOL;3;0;181;1707914959024387328;3213721525952207230;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914959024387328;3213721525952207230;9;2;1;5;1706095058349153069;99;5378069215273662144;5;5353864163623116886;15936208066529546241;345150432;4192324049333754583;1706095058349165080;4
85;75;12013;0;331;2FXIPTOL;3;0;182;1707914959033181952;8216847813954145453;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914959033181952;8216847813954145453;13;6;4;9;1706095058350880104;2;5283586984141483696;3;12335140852378129200;3223149287861722225;768715101;-5540724728233109908;1706095058350892213;3
85;75;12013;0;331;2FXIPTOL;3;0;183;1707914959040396288;3016102410456545803;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914959040396288;3016102410456545803;2;1;7;3;1706095058352506392;6;7462199401735733420;7;15792840345327724615;13596265018507602936;618823017;2271792123696027295;1706095058352518304;2
85;75;12013;0;331;2FXIPTOL;3;0;184;1707914959041193728;6274100964695770762;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914959041193728;6274100964695770762;5;8;4;16;1706095058352697905;15;1720533927955037721;12;12034100242663464705;728946152641574837;841345320;-2037498414555211437;1706095058352709986;3
85;75;12013;0;331;2FXIPTOL;3;0;185;1707914959041984256;2988721923936830338;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914959041984256;2988721923936830338;3;2;5;11;1706095058352888654;11;15152011908633839696;5;3655854972537904973;6855239127947015229;836350944;673556529154288891;1706095058352901398;1
85;75;12013;0;331;2FXIPTOL;3;0;186;1707914959042788096;5007059044612299579;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914959042788096;5007059044612299579;5;3;6;5;1706095058353081952;4;4408582612481384515;12;7407447508809987461;1626051056221800951;840387731;-4999017412478001256;1706095058353094125;4
85;75;12013;0;331;2FXIPTOL;3;0;187;1707914959070612224;16989664203558591005;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914959070612224;16989664203558591005;10;3;5;23;1706095058361192912;10;14040999359217664639;7;2697855824758116827;8351651782265253709;255231752;-5696688362878097521;1706095058361204876;0
85;75;12013;0;331;2FXIPTOL;3;0;188;1707914959098387456;13984288240766489450;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914959098387456;13984288240766489450;23;6;2;12;1706095058371928372;10;7278200477775345884;11;821391737531132333;65305443207353724;726810605;-9066029176069645969;1706095058371949813;4
85;75;12013;0;331;2FXIPTOL;3;0;189;1707914959105521920;8176589544487046737;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914959105521920;8176589544487046737;10;2;2;23;1706095058375160535;14;11774727572434936761;4;15009536257114669673;7848979077224692965;184047301;1300745560318915978;1706095058375172643;1
85;75;12013;0;331;2FXIPTOL;3;0;190;1707914959107107072;12376902338881052975;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;1707914959107107072;12376902338881052975;2;6;1;3;1706095058375891211;99;9487002057559334649;5;4762690504472340961;6688135710396851680;352622121;-2984108297563322772;1706095058375903134;2
85;75;12013;0;331;2FXIPTOL;3;0;191;1707914959107903744;4558957942508306315;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;1707914959107903744;4558957942508306315;5;6;7;6;1706095058376260596;6;2973243069546855671;8;15822780265303796285;12745982375146196723;581937651;-7704714718318744010;1706095058376272902;3
85;75;12013;0;331;2FXIPTOL;3;0;192;1707914959115081984;16830869591080412980;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914959115081984;16830869591080412980;19;4;6;15;1706095058379680336;99;18115744176814701754;4;4701300884542630506;4301336702613528149;354837546;9028937089079770494;1706095058379692311;3
85;75;12013;0;331;2FXIPTOL;3;0;193;1707914959352679168;11104684436200391059;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914959352679168;11104684436200391059;1;5;0;11;1706095058384100185;17;11927779385685811869;6;16260284757265501014;11443378264775719998;270958719;-2085046932978536786;1706095058384112252;6
85;75;12013;0;331;2FXIPTOL;3;0;194;1707914959353468416;12449412076323975297;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;9515101337159919625;Lq;kH7nIyLs9HS9idv5TyE8O2O3MM3Fv943nqIC2BQr86B8tH6Sx2wCn9ZDOsImz9o1oj43P6;U0S;1353536500;1;2729531948;7;1707914959353468416;12449412076323975297;9;5;1;3;1706095058384508858;2;15505622987191157136;6;9190906886059105843;3341591334612497605;47741981;-4920704657773213124;1706095058384521187;3
85;75;12013;0;331;2FXIPTOL;3;0;195;1707914959368614912;13423043851687040917;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914959368614912;13423043851687040917;3;5;2;2;1706095058392755999;17;12336951091374415089;10;1696728962529485313;13369928523679436246;27066957;-2375705336272949578;1706095058392768337;2
85;75;12013;0;331;2FXIPTOL;3;0;196;1707914959371003392;16843251201834959539;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914959371003392;16843251201834959539;10;1;3;13;1706095058394131382;2;5808619326129872078;5;7621053373188035430;7384963129387398091;993224417;1470473649877333862;1706095058394143502;5
85;75;12013;0;331;2FXIPTOL;3;0;197;1707914959371802624;12914598861724983414;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914959371802624;12914598861724983414;9;8;7;23;1706095058394592339;11;2565352643658144125;13;11025882134284289102;12999907042953618326;584621813;3840401211952035396;1706095058394604185;6
85;75;12013;0;331;2FXIPTOL;3;0;198;1707914959373392128;6043798552543633065;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707914959373392128;6043798552543633065;12;7;7;15;1706095058395524522;6;3582050964173566825;6;2955930573760172642;9256436128708410934;495012502;-1519499827034827596;1706095058395536593;0
