msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;bookOUTTime;eMM;eventId;symbolIndex;crossOrderIndicator;counterpartFirmID;executionID;executionPhase;lastShares;lastTradedPx;leavesQty;orderID;tradeQualifier;tradeTime;tradeType;counterpartyReasonType;tradingSession;displayedQty;sequenceTime;orderQualifiers;regulatorDisplayedQuantity;tradeUniqueIdentifier;QR_bidSize_1;QR_bidPx_1;QR_bidQuotePriority_1;QR_offerSize_1;QR_offerPx_1;QR_offerQuotePriority_1;SF_legLastPx_1;SF_legLastQty_1;SF_legInstrumentID_1;SF_legSide_1;SF_executionID_1;SF_tradeUniqueIdentifier_1;OFD_evaluatedPrice_1;OFD_messagePriceNotation_1;OFD_finalSymbolIndex_1;OFD_finalExecutionID_1;ISFO_symbolIndex_1;ISFO_orderSide_1;ISFO_orderPx_1;ISFO_orderQty_1;ISFO_lastTradedPx_1;ISFO_lastShares_1 
298;137;12008;0;331;2FXIPTOL;1;0;215;1707914959855595008;471130883996717074;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914959855595008;471130883996717074;23;1706095057962554222;4;2929749359407522820;844959358;56;WoB3XdIF;1683093250;5;4214;838754203;11483391802958122765;15866640458326568188;4;1706095057962577007;31;6;4;9930164160784112792;1706095057962591135;0;2619110855073290362;lh3NBj7IKtmLGPJ8;7951117219890279116;-7995859839848681484;1831368802085169050;15661679308208128730;8936954672157423462;6934304180599650528;8289056554734252504;2303471066656460104;3035041947;2;600012139;fBYqLgauFawwWZJ5;-4062158964606061053;71;456235637;1619462228;844959358;2;-4609287284780209428;6940404585155488039;-331009788275491096;1504041868459393425
298;137;12008;0;331;2FXIPTOL;1;0;216;1707914959881782784;17953853317605753400;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914959881782784;17953853317605753400;14;1706095057966547954;8;16079716865663529647;650176422;210;5U7glJK4;3644670341;1;2210;192483486;4392058960757198297;7275727660141896409;1;1706095057966571296;100;2;1;7391346392597901694;1706095057966585705;5;18340796076200974123;g6JT358oKQN8cF2S;1758035125793156295;6375520941864003853;15671056969693482736;13457893993101541811;6471166583773380579;4001184816935341295;1430413374312249929;12112454875577922565;4257324116;2;475919573;RboJExVHinJ6wAH1;8756326310192805350;48;1955002323;3663665329;650176422;1;4918159314569084035;13582909321408123927;6571648171809553855;15476035603596070113
298;137;12008;0;331;2FXIPTOL;1;0;470;1707914960089958144;17544552168438542634;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914960089958144;17544552168438542634;2;1706095058003790050;7;2285011485445434839;687165927;186;YmoihCOH;619390387;2;2949;810812047;1251846292072830392;7901605126065115964;6;1706095058003813315;14;1;3;3243497531826150065;1706095058003827680;2;2618960179688284721;WQ0GRrgNqi2G78pA;14992958654719058416;4318874586243551044;10149628205342058267;2733941971435198805;7116165535515365395;11574466788581627274;1704250251168544720;12982007124758439185;462509359;1;491913845;ZV5P4r8c6dzHCFUU;7605151473433305583;84;960289580;639047517;687165927;2;5968597709938886698;17112587667430065317;3683005760139342679;3569686893702221569
298;137;12008;0;331;2FXIPTOL;1;0;471;1707914960146425344;17104142277746969063;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;1;7h;YAkKsipOtNK2wHtdKJBh35rOLWPJ5zKwz61qXiU2h1zJheU9svt032rQUc7H5yNjEH34jO;ECy;0;127;1;7;1707914960146425344;17104142277746969063;7;1706095058015986606;5;8988881163535107853;125257059;155;d763aZBv;3876072093;2;3393;773331981;6218892350293377377;17529242370368818351;5;1706095058016009782;1;7;2;404770617332530913;1706095058016023707;2;479217189642755041;67X93MYM6k4jjqXH;6312441596022460118;-4046636654335063956;14408282623978955361;4764677185031927850;-7359466917022287097;13223025861735636225;2078640784345849734;4765483376232930765;1907578757;1;3678108570;bApMXpJxA7Tvczls;-1043981002329865149;28;1293121356;42983593;125257059;2;-5332431542718474848;16845209826998069302;-6940121447035589433;4154854593689080233
298;137;12008;0;331;2FXIPTOL;1;0;472;1707914960157672960;14734295923495719371;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914960157672960;14734295923495719371;17;1706095058018551383;8;14532831795183062138;576024396;204;Bimokatt;4246339679;2;1477;548088872;6840069741860211090;10598088006082651637;3;1706095058018575032;4;4;2;10419194481805604942;1706095058018589356;2;6612319555724614454;yVhnvNP2x2ZaIMue;12129242211640322782;-5337206312646669127;8740009575976019559;12987748263384462820;4817142586099112850;6915956937178726087;3498973796238506163;232285917888818363;3341499281;1;867846843;bIt05tf9XmtOg3UZ;-9047469641183829607;202;296385410;1912474386;576024396;2;-5984356751184424538;15668037756055962714;-2261406367270334526;18307610724094874218
298;137;12008;0;331;2FXIPTOL;2;0;200;1707914959019877376;17295026025739137515;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914959019877376;17295026025739137515;11;1706095057923741055;10;16065525373550543675;958972949;83;4n4Jx8hb;1059684566;2;1020;240691250;14127082037147741876;3511224110560424692;5;1706095057923765261;28;5;2;7168988772022650304;1706095057923780319;4;6418419144822590772;SUtSpN8pF6kGoX3f;16509678424625209520;8938556083140245790;1809898638065980112;15475961670092148375;-6821164343313275866;4807054435210823252;3950951596886826908;16930808157687807825;2714386049;2;1094423061;sVca0KZBQlwWQK9Z;-8611548934568948056;124;2152544812;2332003139;958972949;3;5249784043770098439;11271425626926152977;4031744321732617550;15544987976125152606
298;137;12008;0;331;2FXIPTOL;2;0;201;1707914959046351616;573844319050785776;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914959046351616;573844319050785776;20;1706095057924999734;14;16032306229130756486;618823017;155;eYozck7r;4100731634;3;4264;180296138;2747387491557740665;876016940770777206;1;1706095057925023432;34;5;4;17774266761115833182;1706095057925038094;4;17062806109537225;PQnvaJDlg049WEfy;11814711845732846717;-6266688932870128009;17496692845064247573;17166040228831249288;-2333311040524228042;5004466904105225084;-6790460894447072042;17919162941632633461;2947706146;1;2151708522;7IFTgVx6yqpslDOV;5451510049477178770;103;1544339737;2107084077;618823017;1;-6351792884449112951;9201640903195394395;-3440058868509974330;2208069924079745066
298;137;12008;0;331;2FXIPTOL;2;0;202;1707914959057629952;3386026180175092615;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914959057629952;3386026180175092615;8;1706095057925592205;2;16190259171069647115;840406118;52;A0PCAkZ3;2268028123;5;2798;504012790;9511423872059976552;18016344760557698491;3;1706095057925616068;43;1;1;845637120504696398;1706095057925631423;3;11177155773401692248;aSROIGyX94qVyAxN;5709283573890108877;-7532480223162958901;537835275060183995;591177303582886439;-284932369461594530;1243771125947636575;-3552163187259490421;2361280986366691015;166831625;1;1098133974;J3ZAh6edvFt0ehes;5687256844408297659;129;3797954240;3687806087;840406118;1;7562890911720730127;2437236294505742991;398326099487037397;10826409335116878052
298;137;12008;0;331;2FXIPTOL;2;0;203;1707914959098843648;6346529275729850570;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914959098843648;6346529275729850570;23;1706095057928073725;17;10242505235537013265;782873053;100;VHhvK7Vn;1057845319;5;3409;840303320;9718420485732493545;5386478745141924652;0;1706095057928097032;22;6;2;4802223854158272835;1706095057928111610;3;17468735760095792742;5rklsdtdZkL3DzTJ;4970109443303862632;5688406171391388705;11007606299765627332;5851053665630017243;-2221953072497882713;12695624248681615776;-2285860000683952856;1767663995359508565;1291417109;1;4181328011;ofrZnMhtD3SiVhEG;5885030536583442626;82;908650707;3639157834;782873053;2;3512284270478144066;6533066514328515940;-3370385629046011708;6619006503540442723
298;137;12008;0;331;2FXIPTOL;2;0;204;1707914959117955584;1481835122604144587;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914959117955584;1481835122604144587;2;1706095057929340524;5;8147881775002106980;105108297;149;a6KJ1F4n;3354663574;4;4097;229520566;1415131212558189141;7216943786534140918;6;1706095057929364150;19;6;4;359279417085053334;1706095057929379052;0;12555742904622969500;1IugPHuK4nyQkgg9;2446718065803775090;-8548517698315462228;11017394631146736514;4777005125552937806;1489722019046116789;12212814768121173359;3016555194215777681;681840544482313932;2938511787;1;531587390;p8dEogqxUl5avfu6;-5711303957542840488;45;1056325344;2905987409;105108297;1;8876243346663328286;16053219974235016232;-1817192439449048602;7800856685728282681
298;137;12008;0;331;2FXIPTOL;2;0;205;1707914959368730880;1238789668412882944;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914959368730880;1238789668412882944;13;1706095057930971198;1;16049286493825539603;657517808;191;csYUKbF0;1611799852;4;1494;516361424;4964792369067916042;2236710812650734992;4;1706095057930994526;39;3;1;12743557675819617211;1706095057931009176;0;1728147379102166508;gEY3aav277PQwoHH;11956403259908212838;893513840694945129;8851980796657133424;11133983011562415655;-1722904349658916885;1510358551360415010;575726473390764451;17188775933954477967;3443230752;1;2251480774;QpGieIde03TKB1En;-4978371995088555528;178;2967228609;251112700;657517808;2;-3274085168853447481;11287959291074952018;-5942922243631124854;6138967169081769026
298;137;12008;0;331;2FXIPTOL;2;0;206;1707914959372475648;14514655282988716948;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914959372475648;14514655282988716948;23;1706095057931258291;9;3391019100341732862;338709066;240;tqK1TfME;2257348492;4;882;618193277;6281203261944365470;3305239408679179041;5;1706095057931281792;13;3;4;2069370838573406301;1706095057931296295;6;6914906285432906076;QB9wUiVwAXpm2rSY;15093139206430929342;-1212250783652060724;606235752211712494;2141034997801363356;8418540558836060799;11722968776703798991;4402330515227487775;17242484789579877589;3834654933;1;4120943406;OUmrhKGpeadiVr7M;-2608738264887545948;254;2052108883;190247377;338709066;2;-1858711244133213133;8661469009965120812;6522879517428434447;12161974601789579803
298;137;12008;0;331;2FXIPTOL;2;0;207;1707914959451618560;8607929713522160763;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914959451618560;8607929713522160763;20;1706095057938175039;2;13811022009704776705;345150432;10;kfc0Sekf;4267224687;2;2736;659267430;9264993837046686152;313822600414373830;5;1706095057938198109;44;4;1;14301027053986065545;1706095057938212263;2;10361184124619064536;LGDbQn2xpZHjtP2V;3660132819015519810;4579511051824256510;12564305758301027247;4007021441077656807;2201099976620258616;7172289791782130630;-7600219618605646494;1896399903302894813;29293564;2;3221081173;7KA9zGT4FjexoIhV;-2546891857260564107;21;1309613472;2955505076;345150432;2;-2612110865377987068;14728945967899759147;-2139309442552374692;5176491768720535219
298;137;12008;0;331;2FXIPTOL;2;0;208;1707914959731843840;15274971318309711247;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914959731843840;15274971318309711247;14;1706095057946195447;4;15024094458115809701;48267691;236;GX134Hnz;3217870240;4;1256;662994938;1099356429232561291;425721008321513443;6;1706095057946218610;25;6;4;1675821416566831056;1706095057946232825;1;1560582684989207873;cNhjAzv7vvLqUaR9;12298798427598912252;-4855238087430273992;2650853868076671636;15713728612697560554;6075893927630392350;3525265880711259606;-8286752317376942214;15918692845641966283;3156039446;1;169703129;rdW2ubgAGpEtZBNI;-8615843693457674154;90;992499849;1841823092;48267691;2;8128736834584627482;6111853741015016599;6125017731159327039;566039710946731405
298;137;12008;0;331;2FXIPTOL;2;0;209;1707914959754348288;1047229243090696579;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914959754348288;1047229243090696579;22;1706095057948887703;2;3245005930236559664;315494969;95;FCSJEfsT;1276892793;4;3479;695682398;17823934280907757601;11047800068965091339;0;1706095057948910927;104;2;1;13622764035635132850;1706095057948925222;4;7050225156463876753;cyt7ubQ1LonGb9hX;17330257404261628003;4227316158275924476;14212152411768624004;5990804442024556170;-6257998989253584303;10797232779832609267;6017350010558252369;6391820172202873105;775870380;2;1975572703;pMINdHASgD9OZb1A;1262072347428134473;6;1680117765;3549297820;315494969;2;7181667644269923330;9629724301392911157;-8259660853783666373;15752608120643107656
298;137;12008;0;331;2FXIPTOL;2;0;210;1707914959758157312;18444044506514712540;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914959758157312;18444044506514712540;22;1706095057949350895;1;18148264967487987769;641399268;218;dbspaqVp;688999334;2;3809;863832977;8779388869519079704;14166620527795472186;1;1706095057949373981;41;6;2;4709227766218717536;1706095057949387818;2;3811421895608563875;XpHbGwO9wKl1XUax;7918105855429274888;-2547756355013884213;8019716808680416319;6479859927387117704;-8416740762092579428;6792651463400964042;-8386884798373035950;7943409425082910130;3029316321;2;2070504925;K1LdOE8JgAtK4Quj;-2577470293715117696;205;730650137;4200400858;641399268;3;-955091776572899261;10023066918655842147;5705587331032798961;9658064273409901395
298;137;12008;0;331;2FXIPTOL;2;0;211;1707914959788082432;16026718298868359458;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914959788082432;16026718298868359458;22;1706095057953153995;15;14360302159923918850;177707962;249;jmNHN4cH;2253384518;3;316;158276795;16681188917328666909;6607984147435675784;7;1706095057953176681;104;1;2;15366651868963630936;1706095057953190651;6;1137533856305879867;t4RePY48EZsK4zPC;951787600478855419;5688068159731241304;12915756230504391569;15846643573391543965;-5723080557149464586;10676450451467844125;-2313630331538133576;10042021355713699634;3932696740;2;803642597;3zwiwDkMD93A3e5s;8708620256682421885;179;3320126164;3440091351;177707962;3;6483762921669575457;9148575889601745429;-880326921376456847;9092958667457090612
298;137;12008;0;331;2FXIPTOL;2;0;212;1707914959829372672;5094758588756399745;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914959829372672;5094758588756399745;12;1706095057958711061;8;7639126509464731736;586880250;253;276em79I;1706897753;4;3686;799333406;6896482232745769076;12370156455053597046;2;1706095057958734246;42;5;1;2790348195703689239;1706095057958748633;3;11946626452824131973;bAcMEaEnQXIJlp4W;11942530102026428101;67380327869386227;6209206439607029993;14314524043101961012;-8811669238570515157;18019311797558304818;-8292383894812099506;8299191611161054912;2590914590;1;3354123889;XreOJbXGoDRVClgi;-318318489652814359;210;1098597216;2056377422;586880250;3;7185613618038992755;17216233096355545511;-5707133484458327432;15595124850177578588
298;137;12008;0;331;2FXIPTOL;2;0;213;1707914959893091840;4775979575643635000;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;1707914959893091840;4775979575643635000;21;1706095057968337776;6;17963893705225329816;189474699;21;OgNAFcqD;2234903231;5;3139;239199929;14589821218431496100;4752442275314865096;7;1706095057968360796;36;4;2;5613218963084541121;1706095057968374786;4;16022517947844388105;e1vrVy50UNKagkB4;11860915672061629881;-2871452462753406419;12095922829646638269;14999558608187344448;-2851734079867463776;1458173559130046216;-8584315359534705059;2467579111929465986;2430070504;2;1165011880;zIMZGlKJI5BKiPlB;5359045269483434005;214;3165227311;4181239638;189474699;3;2620134541082588479;8836421822625310882;-3713280734526170757;3846325200897966027
298;137;12008;0;331;2FXIPTOL;2;0;214;1707914959911816448;5851836355957220902;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914959911816448;5851836355957220902;9;1706095057971391894;10;9404601580216965458;190979236;254;g29i3Zhk;136117543;3;4566;913786758;16375344610347859135;4921691731526223015;3;1706095057971415601;103;2;1;7572356127886604153;1706095057971429814;6;4737630781763581520;6hd2ySVeXCVvaYl5;10351363578533672923;-8247405009501243390;18047026657274544241;3945362515455478716;-4054587137184492139;16647985377816151360;7135198564542270911;17031917056089729592;3520658656;1;413351636;h3RAj4DJn7o0sDky;7102816805149435719;102;2914601774;2378573742;190979236;2;6761716640809009182;14998637378547615216;-8258639147135117280;13615005740527270721
298;137;12008;0;331;2FXIPTOL;2;0;215;1707914959956846080;11668950255701645088;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914959956846080;11668950255701645088;19;1706095057979162629;2;18237942305903438146;548619297;;4BOqm7n3;3990923411;1;759;364688426;10945154033434229882;14368631529198007171;1;1706095057979185756;50;2;4;9906389417830371721;1706095057979200000;5;5086341250857523562;wNqREqnWqEOKLY9g;16625605558614389331;3588784618050207946;8349374406160490692;11627498750045371426;2879760187498439417;10258929277749522495;-5086807650198370465;9397666122330589431;105405490;2;2443374454;J50w2lXhceF7qqWH;7020677818725096524;173;2319653947;277471673;548619297;2;-394428727714754315;6564465628514604114;5183718301548416347;11437360244237521641
298;137;12008;0;331;2FXIPTOL;2;0;216;1707914959964488704;14257594645563700461;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914959964488704;14257594645563700461;15;1706095057980470125;14;4270778072057910866;267525860;233;dIB7GuW1;3063015375;3;1392;690138005;4821750358410199231;6129900156010166911;3;1706095057980493289;50;4;2;16208273294966578541;1706095057980507738;6;14559711202136970302;G4lQHYZYzaaMll5p;7581964981473371681;-4680099104994022637;7296874272673888843;2208384855217728636;-3614844822236550257;8793383044403113955;-7272164418230731517;2968525591636017920;3655517907;2;2728515934;P7ilsoQHgD9kwqNJ;-6809902237292361130;174;3836112414;4139318749;267525860;1;-417544951541514950;11097361342457396305;2660812331524401016;4130684430834398627
298;137;12008;0;331;2FXIPTOL;2;0;469;1707914959994003712;15280713860956407003;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914959994003712;15280713860956407003;9;1706095057985236755;9;1175086445977689450;645935213;145;gXBTv8Xq;603461100;2;1328;574471954;18211613921592206396;16651444785008594770;6;1706095057985260226;25;7;1;706500699548965586;1706095057985274286;2;4171793898671510560;qq9EIKdNFcEXuGm8;11931964198282580531;-7363375449048778565;16976689259576604531;18372403041705704402;5679678060370166794;9131668988436032326;-883970065010916775;1148773514276440423;2513365209;2;2829149432;Nb1oOb9asYsZIhtY;-3337350018185604473;153;516399739;341449103;645935213;1;-2643489365467911389;13646619954308318595;4570717881518617333;1869683313054819397
298;137;12008;0;331;2FXIPTOL;2;0;470;1707914960002273792;6351387929147612750;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914960002273792;6351387929147612750;8;1706095057986644186;10;16043440923901022343;502919184;136;IYo9byDs;3724092555;4;2146;289976326;6014397522359229723;4662573846155221953;6;1706095057986667544;15;4;1;16173410847504360530;1706095057986681617;1;1315058942249937325;Kwikjkq1A0d6MnSb;14620401729498491397;5657368690513865059;9591599522962867604;5723207572871548663;-360972039275592548;14948154130983824403;1311601681565273713;11044239372599941071;2119851650;1;2556472381;N2yBU4MYsXntYZoh;-725510861951926165;78;912001179;1191127948;502919184;1;-4164628223172532289;13384514929186177868;-2877107132341893808;5614184922203413876
