msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eMM;symbolIndex;iSIN;operatingMIC;marketPlace;tradingCurrency;indexLabel;longMnemonic;fullInstrumentName;instrumentShortName2;ratioMultiplierDecimals;priceDecimals;numberOfConstituents;indexCalculationFormula;indexCalculationFrequency;indexBroadcastMode;indexBroadcastFrequency;indexRoutingIndicator;indexMessageBroadcastIndicator;indexLevelBroadcastStartTime;indexLevelBroadcastEndTime;eSGProductClassification;mDGSetOfChannelsID;mDGSetOfChannelsName
367;357;12241;0;331;GISXPIDX;0;0;149;1707915002122201088;17460253621930862835;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707915002122201088;17460253621930862835;9;225511348;Wgf9h3yN9FTF;qVcC;Dgm;AEC;1N0yqQRdEVlBS8BaEo;C8RItz;pR7q1lnKSgI4fx4ZRwdcTde5hIVRTUgTzSwN3j6wPvUJk06s49RgZZh1H8sITaJv5CFgskgMLLe2BDnkyi3YMBHu1yYpc4GJradndL;ZZrkX2AFE5H3Kte8u8EPAqRsFenqdrKqYog0QKChv4NkEPOsCC8i7OBxzsyEtMGPZI;7;7;60743;8;59546;0;17560;0;1;3462511537;324450447;2;4;gpE7LCQNcg1S3G0zFulowV53Y6doAihQbmH9svpLbB85NUKGGyUuU03WHqzcuWJfoG5v3WStuF0zI0KM9yKaxOficOaK2j3UfWGm
367;357;12241;0;331;GISXPIDX;0;0;150;1707915002123011840;17024607449208380925;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707915002123011840;17024607449208380925;14;958128478;BvPvb12Ke8Wg;ehWx;1oS;adU;PlvDSyDkNiyWxtzJBF;KKMteQ;TdacGmYDkaE1kypOp1pXWqHpPXOKsfANDkbJvBxjIM4iF8jOFbZpgR4MFhUS3k2KoxoFdmMpPDCcPq2ToQDxV48T9parn9q9L1lLaw;3V5iWfNFQKkicMgxC9KpSRC9lEnHE7sQ3K1d1jzUFFrsmAtvCwg2qBxpoSvz2jcCSi;7;7;53123;3;54054;2;61751;1;0;1962170349;2234822904;1;43;MvzfkhKsYfW9ifWNKI1m8MdIf7r84vyn1AOocnFk43mIJojMpXhtuF68jPS6Jzz4WIZhSsVefYnr3NQh7TxE1q0oAEV4vilUw3J8
367;357;12241;0;331;GISXPIDX;0;0;151;1707915002123823872;1051593418071010312;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707915002123823872;1051593418071010312;11;449655990;TZ0CbRn06KdM;DsRD;tbO;JMF;JauNAv3Ma4lpXYAJS5;nVkXwl;UYsHM0TGMQ5kyeXW1BmMhkAP415pDtxMTkgqU5dkhrCD58Hwk4mN5R24WwiS7rnsBtAX72nmcaBiTtkCdDBPyPYUI2iACpO93elGHC;7XfxztXKVBT1BewaSzOJ3LvkIRHXLgY487cso7CexRhzJZzEHP7j0FQePBJYIz0Ec2;7;7;27171;4;24531;0;14535;0;1;2639200766;216674040;10;40;3TZ8nGbomA8RK90Hgyloo7KfnLbkcRytYrzL4fqVjZ255aWeA7BqL6E20MiCQ8G37FP7msqqW5VSv3A5lUqBs9NElkGyX4LGXns1
367;357;12241;0;331;GISXPIDX;0;0;152;1707915002124626432;17578475942142116531;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707915002124626432;17578475942142116531;99;857233523;m0cXRJuNqnIE;iHjZ;NHn;ODU;p1D97SGQ1P5CJtLCml;c2cBPb;1G9dNR5OivnANbvjciwsKafi3HhEmQmEwtIInMp1JbdWOOXFL3nCbKLS5UnqrQzUeknBEG894nKpdJ9EFDZAMh9N3ICzeQiiBCmlRk;nV4RfuFqXYXVXfqi7TlOBebdrdFoalTaTssXcj32CtnpVPztUIQyExo1zy3zy40Oie;7;7;46342;2;60061;1;22247;0;3;4223852182;2288955583;10;12;MFpammDtyP1kEEzeFAJzL3pnBKkxBInZXaMPO2tVso7hEx30XPf0WaeEBglOvjE5aSIL7mdLShQkzhL9gaU3VmMsIV93WJQZFPN4
367;357;12241;0;331;GISXPIDX;0;0;153;1707915002125439488;10695874003706282654;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707915002125439488;10695874003706282654;8;393921509;E0NrnPzyHwUY;EAQe;00u;99t;FH4Bv4sjWlNrsNxSgE;fNYeHx;U0IliXdILzp4yapEtMt50SS3P9WZD2MjLg53PHzVBju2MRVVmyd2oqhV0zeCO2KgRNslkF8A05IApkakhq7IJdy12isBG2NcyZtmPU;x96CmH3adMTvlmVBf9U3DVrRrjZo0i0sa8hjTzzkZeDTmzCUK87xfBLCnlwzo1CLK2;7;7;26451;11;18409;0;19396;1;2;670237787;1771474394;10;100;zu6wgKlmlQrgeP2z73LyZEh4f6Go8og5Ai1TQaJdRqI4u28ORDuPHZDrrMFdfCQpiDd4iFFC5kDFjirYn9WgP0RaXVe2TjfaeTmm
367;357;12241;0;331;GISXPIDX;0;0;154;1707915002126253056;7850453815582398543;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707915002126253056;7850453815582398543;99;105538185;glQZzyyShL4W;sJ8M;SSQ;usC;nrd08LO1fHzlMmDGcy;JlkIN5;35LJV8cG5ciPVIjH8FGuLeNpPJczNouWS3QVcbbSMIlzAMpxKW8ynCh8qZak6r656n3sB9SsmGc3k0JmqIjJZhybm5AU6SQoPvyQoT;XMABGJL06eNbpCa3KF2nzzYC9utIXVaSijAmz7U518oYlYljNDgHQJzuaGPuLVEse9;7;7;29679;1;32800;2;61306;0;3;394160520;1947730072;2;11;MwCXWRgwS0hyyWtiRlEdy7FjSy1vNkGq04l1cHOYDpx5QfU8t4OS49w0d7MW0uPt2iDVgheE2IqThnisxUSf90fhmKcmQaDteIov
367;357;12241;0;331;GISXPIDX;0;0;155;1707915002127066112;13055865252055003715;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707915002127066112;13055865252055003715;1;338352934;gh36NSka9na1;HXFD;nsW;jlg;M98mr1UuXMWVw8Cl5X;KG0NNo;W1EDmTvcxWlfR8nwMn7ygFoUFKN5343uRT8tNWQeztRjhA8KgMrKRopwAJJvopoLIU9DYoBEUsesWTvoYajtPyihvDIK42QeGa0GrN;zkknZjQZhMU1CChmIFQei2vwPEH1idQm4WoGQanvQOjFljBY5SsMfaKBfZ3nq7Xi6H;7;7;24813;10;31326;0;31124;0;2;930292378;4280437183;1;20;G2JdiDnkAnU86HuC5KI4x5diBDCe3KPl8GvIrvb28ZvoKx1EEsyirN6w4Por1NoE6Zwi7N6Tg4JWXVRfJ3fXravGRFNrnRTMl9Mt
367;357;12241;0;331;GISXPIDX;0;0;156;1707915002127877632;16625096179560804162;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707915002127877632;16625096179560804162;10;921949621;bVkIXMF89H1a;0jMy;82D;1b1;dh7mksa4yg1PnPZrvn;vJ8y2u;yegSPhDjlm5STW6GxZbCAqIYut0szz0HopcVoUBaCiC1Lau7h3WVSAnyBxDOHq1YCqRWY60DBSTWBf3qUj34jrlnUXfhWNC9RwkJng;4lqNqCozcc7Hy501ZDSrFvsmCYILjDxktONUEJ1FBkRx1d5fWk9KAmpeqLILtlCqaG;7;7;44837;10;36645;0;18431;1;2;1273624828;2765399650;6;5;K2vOANTlcoFldNNnNDgtSdjhz009zjbpLQXYIHRTN8HK9Zh1ApZHUDVO91UZyNg4rWjrcsrd8BCKMvWWuZkJJ4wfqXmzcApQSu0M
367;357;12241;0;331;GISXPIDX;0;0;157;1707915002128681216;16851210154671619085;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;1707915002128681216;16851210154671619085;15;586141911;o1rkgKcIilL7;e2eM;D71;y2p;uWSaMrSkvNL7OF0FZ5;QghPKU;9B8FnPsyIWeuq1iyni2qkaWKOR6jnzFHxbOK0RjMRFh50ItzzHI0rMm4fSX9Xr7FBTxVyotHzeU8sf23yttLRaKMPgssYRb4M0LH8W;aGlavrnBVmGugIwl0sUs9MZVsu69R9EC34yGkNLbOJx2oJaNWV6asjVBx0X0oXdyAl;7;7;14810;2;25760;0;37726;0;2;27512984;598059986;7;44;v6tIZYoQTB439K8K7xXOERisSakI0DvzDRVcL7F0gRk9AzJpCuQQPfegvP87h9nsQsmfJ17fOZ6ey1Zuz7X2RbkU2j9L3XC4ODkQ
367;357;12241;0;331;GISXPIDX;0;0;158;1707915002129492992;13802652017744266465;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707915002129492992;13802652017744266465;17;198284442;6HioiHWGsrMr;BQHw;rGi;cif;3HXZ0hW4onqxJXsBQ6;0vTg0K;lp1l05U942g068UepFVwC5agnO5yEMRzsJAxjVhF5i1htx5yo3Wtyg31bWHH9VKUu2Q2EIKnIRZgCMKKclHQ6sqM8tZ7AM0xMtbkVl;OdY6NiJRmBlkVdUOZA8D32kdttcBxo3dOQKhblOPhUGftGocdUwPPHGl5w1s1sJcw1;7;7;35443;10;43026;1;50447;0;0;2183927146;2580742838;10;33;lQwSbdz7PCiicMlHDyzIBC880mFJivmVGkIgHGFVMeA7qGjZp2lSnDzSN1EpKWVvuKThhyWBW5f6ezlVyEU58dxPx5AzDDmIywwp
367;357;12241;0;331;GISXPIDX;0;0;159;1707915002130309888;9630420523916887671;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707915002130309888;9630420523916887671;1;843359534;2TGBqEvMNQOE;7aQe;V6k;rJe;9m0wJGNFSKXm1PQauS;uy0ZeU;H4GlEJNWdKGEvTxNXOVxeRR3cwCQbaZHjDdIkVlaYvWmjdtxuNtPHxtBKtTzh0kcmfOhO0EYbAtpdKOKiaBdvYchhTMaDHaFogdwO1;6FuAXfJ0T2W0GoieAlQHIpgCCT6NkzqcPDqwg1Gj6ImKuTAHsw5czsimtF8AL7f6zH;7;7;46677;13;64934;3;53196;0;1;1770296926;1024192118;8;101;UxIo3lUO82M95JuHC1ioGLe0toGyxiQ8em72Mmzsb88QaTyV1GStAbKcLVcyBsiuAogur4amIDfLChoqhpNLxrGgeVjzSfwgktc1
367;357;12241;0;331;GISXPIDX;0;0;160;1707915002131121408;13228993419533897813;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707915002131121408;13228993419533897813;9;830866530;9DIcnWFqVK8B;1zRl;RRL;3jN;5v5308uCyhxb4iFUf9;mLcBRq;GSPJGp4r0m1tnJALdamFW2TcPxn3C0CjARfHA0EOa79jKVACejYo7MAWniHiQAXTmrWxJg1V3ZstcQ3knxu8ya6KGJKr9os0CDKOJ4;jb26i5yBrZdpqrJm4rZhrJ78qbk5IDyLx5GlpBZHzIpfGRadIPs53O7PQypc71hfzy;7;7;10651;12;22843;3;54374;0;3;3417316960;2732609279;6;29;OUBJn5B4Dx8lcwaIMYy0cdEvxsylDoCvnkDEUaP8zhGecKMSuKUK6js3OEZ2cKKVJgMkbJINzh3J8tVe1egz7SS7PfTbTT8KlhRL
367;357;12241;0;331;GISXPIDX;0;0;161;1707915002131933952;17027745718583500428;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707915002131933952;17027745718583500428;4;919853333;Ld6X68ZtlJnk;2x1R;5Td;eks;mJFB36THt21jw1IcmC;i3dESS;hv1Jmb3WhY9AnXlhRprty1m54AESb7Lq7FlAqFssHPe1u6upAsgkCDgLcgIWkjclGNV8SI5p0Wml1cd3fflCILviKykJivi5MGIBUc;560DN4hZFBp14roRJqzaFVKp3gfJs5E1EIgrwpKYHfXWg1xBu6lcQwWGjh3iBALfyd;7;7;13070;10;19822;0;43731;0;0;13312549;331114872;11;28;apANgFJxWXyPdteQvQ8Nqc4mOY6TeISAGQiyh8LU3tr5TFWL5swxIu17Brj13j8u9TP7xptnOM7w1jFSuaUatE8hyzRbR4rE6IR6
367;357;12241;0;331;GISXPIDX;0;0;162;1707915002132742912;6757810301813354466;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707915002132742912;6757810301813354466;4;231362315;bx6rYuzeJPaE;5Bdu;zAG;sBy;6cjv8ewc33IAfHqomI;yAljm7;qUz0h7WDldfEp0BNw3mTeAJXNLdKbH48KJAjJfelY06w2xoxrXw3M1WztQz7ZdODG6dIcirz1L0uwi1oGwFljo0gzWr4DcO11ZdCJY;rDRCRrqhjDsDWgIRDAv9V6ZURqAcKfmfgBj2cU1gRsRldtbF1599D0ESsgvd10VZq0;7;7;42316;3;30554;2;51405;1;1;831912017;709528901;11;3;2tuM4DA1xzv6pHOoF5SLoudcghE7XsCSowicZmHDuaQtNKS0ZLv93XKA41Rx4xfRdoVktFO6XikJ1VrouEV4lrklsXNp0AieaNDe
367;357;12241;0;331;GISXPIDX;0;0;163;1707915002133545984;1384005198026307886;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707915002133545984;1384005198026307886;4;179555593;Cqa0cy9Pu3PM;ajyq;8kP;u1A;rGJjXFXb08GVG15RcH;uHSDen;9Md3OkFU383bdv2BzQy7BjOiIFUKYJWPIB5pLXINbAYRHwJGYhaNPVdMbh4z8cBUIUWpEUKf8HYSx7a6QSjTbcs85Yuyjpcw7h2wgg;q2MzBl9HFdgEeAEQT4Llks5OuMokZBJRxPANA6aK6dEVIjr3np6rfswniSQqYj1Ez7;7;7;50041;9;18048;0;28181;1;1;1218156889;1597950299;10;37;U1uv3bf5TObNcMBlarSppvLSw9HIztBsyUKxwyep8qQfIePBrCIwBA0zN1uni0YbK96AyuaukKHJoQ4ZcBE161VchWtkdogDmbFA
367;357;12241;0;331;GISXPIDX;0;0;164;1707915002134360320;8617600856312672300;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707915002134360320;8617600856312672300;7;356770038;S55IyUGK8HNN;0jkU;cAv;9Od;4Pg6jMKb7uIZIZl8EE;yaQU5H;UxWiCpUf5DFQ4daFXCYrp397DBXSrtK7Ojxhb3OyStQ7rm1Vfjzq4TuVrfP8Lfa6qGLSHbQB0UACR0N7H9Nvsz5VCBblwKYXS6sseN;WdIacOSJ8OpDtPmp7QSid4zdnHO1VAGG3XJXTFiFG3wsV2NOp17xcsGd06sbCCsrib;7;7;33997;1;50588;2;8215;0;2;3187759280;2758594388;12;34;mChBWtd16rfXPnmFR8zm0hqj1yeiB3VxDtPDxF71HYFbRh8wDwW0X8ggQHfvF8dZB26bGmj7b5SxmZcTv8w2CF36DSQwsB295HVO
367;357;12241;0;331;GISXPIDX;0;0;165;1707915002135171072;12448910723169296920;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707915002135171072;12448910723169296920;11;293632506;o4CwW0VUeZAA;EsRF;t1H;5IR;CMwON93w8JO1c8uYoo;R9yqkw;Cu9ctZONUxSqcI2m0EISvNyPaA2yiDSNbDZ19c5NM6YNAjdCYPvqLNJItbJri66OzXamBmlN43AWKChzHqqiCpWdgrpBYpo2gnN8ho;5wI0pDAcGyhSPrNWxTLFAMg1Voh943qdFTnWanA4JHW3kMWGGkMxOtQSIrIfFjdvuR;7;7;33189;9;35821;1;34745;1;2;2152892990;3670204720;1;7;sh7cZNbDmZURyV9Cbt49z0YUdckio4ZYOYx9EGewF5Ln0C0LG7oywZdPLyBjPrDjb0FHT0075yQsmSVGy5gSAwJJtpfZPWvUJhJQ
367;357;12241;0;331;GISXPIDX;0;0;166;1707915002135987456;14828561636655718059;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707915002135987456;14828561636655718059;17;142043921;8oxgwoAtqbjq;lsnZ;Utr;KCH;8KgEAT4EJ1lxtB0PVN;huSvTv;MOzc6gN7kbopHjp6vO1Duc5GbDAKC2XIwKvfZWGSqSb7UWJqwsHqjzWwDTATqGOvmAIgbkMBmEmvS2lgWfPEtME2GRqpDjCECbBzpB;MZOqNk4rT5mxNtFWloAe2DNlD7YIZ89q0uNGsUwmhKwcd4SuNzP8hzk87C8TKoFmxI;7;7;44026;13;49640;2;27751;0;0;3207190600;939593214;10;6;RX2ZIZuxSS1sO9MBTpPwd0oOka57vjWeBjCKS4Lt6dMlFDzvId1ZEKA99C2SBe8XlgSk1tV6trSJZFCl2FCuC8xXgelJv4kDQclZ
367;357;12241;0;331;GISXPIDX;0;0;167;1707915002136799744;12960985190884881773;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707915002136799744;12960985190884881773;5;840387731;uF2rCSQbw5xL;MoO9;1QT;FsT;GSE5MVjj45cf4z5Zia;GYgvkL;udv7idtWuvIvW70DdhSgaP0gzMroC6HBeCjhDaauFohSJpiPO018K2EZ6p7rfdrCeh14ykUdU3IMQtv5K6y1pxC8LBIjsYy9P1HZUS;AYNyK3kEKP30tQ2G7Ew7xWd3zel1tI3Xf2q2WKe9jTwQ3GkBlKwPz8Ekv1vgdgUZTe;7;7;27278;3;28303;2;15839;0;1;3642589988;2115456278;4;29;G51ndrIFGvZgGXu0LkzEqNdRJ89w3l1so43oJhWOYfQQ2tME3PvD7qtBqoh8aOtsrtVHMGd2ste18KxNWaJRsBDHli0U6VT81aOX
367;357;12241;0;331;GISXPIDX;0;0;168;1707915002137603584;1712821423651180083;K2CDWGISXPIDX;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707915002137603584;1712821423651180083;5;433085588;KL9S0kOcj7qx;6Rxt;dcu;Xsg;TLg53vjYatN4LDlZUa;YMakfG;KmkP9EJWkQmbjwOPZUWH9xipOQmMbBwuAAIEHxtZTtNM64TOzOseRIxssIefSsADGWQygYjw5aqLRyRE6J4mhZAWeco81UewZv3p0z;F4Ge6xVM1fhtx6xwATyRURmCrVyf8bxahsGxAZgsSXxFoh978svIQvearXPHHha8Cl;7;7;2798;6;17104;1;65027;1;1;2772900112;887047852;12;40;NNUjWkkcBHHXfukhGtkqabLQk1ZnEMqTD78mzQ4qG5UcU8Lbp5pqqpW9kOdqPcc5czhAn7mi2SXp375zpKAwYKdc5Vvz8wIt7XHG
367;357;12241;0;331;GISXPIDX;0;0;169;1707915002138412288;18368580958721002747;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;17043361403996190271;4U;r66rDYVT9Cmm7bkyTMvRwXab2u4rVV4wuJp606V2W4xOBpbR3skiWkVnGrrXT3L01r5qDM;g6S;2209958177;0;89384945;7;1707915002138412288;18368580958721002747;1;785304035;g09a56ZTrHOt;WGfK;xR9;cIC;NHsnAcnQmnTuv3SGui;4iRh5h;sSFxdDymwZGNdIHaFwQDgoZQsoBSpVjMdCL3lr1DjRchdVqCK2bMQoqGvdyzyZIyEbDUHR8nsqR4B0AxvMTcHw1bxTiGI7wG9xAeWp;lkQjzkdifGbwl9OlAnq7LrITbUuDRRvVvcYIxlRevu10xEZf5hPo1KrNKf5zSOSQNR;7;7;14496;0;13912;1;50125;0;1;2980499238;4217776715;5;45;i7bg8GhWG0tsvkWYYiYqHiD8NDRuMMUXW7JpeWUJRYHHyxglMbt1PmJDGdoUuMqyEYfCInNiVbLQU31dWkBxuBkeoVFflGbPIMsI
367;357;12241;0;331;GISXPIDX;0;0;170;1707915002139219200;17245898444804178982;K2CDWGISXPIDX;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707915002139219200;17245898444804178982;1;762062763;5dnoKfym0HmQ;645x;y7t;5rg;BLKSqScM0IC3aHQIK6;BIuB8v;t9h1z5Rct9ndznJfLAzylNH8dtVpjkdEYblZDZ6YZLSmrdXRa4CRO73xMYKhbvg4gjOCz4Fgzm6pBmLS7Hkqp4cMhyBY7s5WuJ1IYE;pbfpUOmvsJMBI7MkWeVKtGN76q3qCyIpMt9Urq5W4vphbTkq1tpiE8RWuKLvd7l8wB;7;7;32600;4;19157;0;8273;1;3;1737224460;792895858;4;39;bxQpmDHj82OeEBvk28cgEVrKlTz5fcucVjqolM3UBSGM2tsgHPkBdxs5H3xhWC6OMQnDv0jobZQEtGPbCtjAanoEyLYC6B3B2czr
367;357;12241;0;331;GISXPIDX;0;0;171;1707915002140027136;16888102597763628742;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707915002140027136;16888102597763628742;17;105538185;d0y0iXUJNsjC;60QX;N4p;p61;D5tiyR41M6h1paExNi;5AqpDy;ywUEgXr85rxGPVSggP1iMhkbJ9VMEiAzY9mKjU6t1BfnFy87kwIwXfB7auKoHYIgCzrgbrIAjdveiDqTFEiuQzep0fTSFoc952R0T6;YPqdoNzMBXZ5PDXzpyL1ZU0y2E5Vs1276SR9ROsGZpwg7weSsHbBgJNdFQacGvbAQS;7;7;43369;9;51955;2;25034;1;1;2347449971;3356282336;8;31;HubUwr7lZS9a0EKc0NSB4fBI6H7WMG5jIH1KJ0PGgw14KCFxcNUGKzfjR0jmwaEtEkmhW2nXIMN32TxpQu8Lnr2Qi6JEomQtKcAt
367;357;12241;0;331;GISXPIDX;0;0;172;1707915002140845824;3053672971647311067;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707915002140845824;3053672971647311067;14;773471534;1zGG4csAZCV3;tsLP;fcP;kSO;kencBECv1Ce5Iq6CpF;m2rplA;Xxig52J5u0np9O8fMG9PQ4Ozvo45UvVZ6Z3E9H623fuV77D8fQo8qvVaqtAv9DOUfkWkM1IxQqnxiFOjhU5EtAEZC2RLsjNQgnex1j;P2efxrlfQLMM8djNQMdNBf33BSK5c4qYtGe3LiuqUUKoTWJTfcgTUgKpOckdTZqYZA;7;7;15171;12;3324;1;52242;0;0;3622132373;3398411154;0;22;TMLozTkv7Fo67TlzdQOW4IuGX37hYsoRfinMLOjouUcTNjHoIHy0oIieopTCN1T0zvQfkVfrGqcLgOI55YuvfyPKiZs6sS3mLAQO
367;357;12241;0;331;GISXPIDX;0;0;173;1707915002141656576;8410890855003792693;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;1707915002141656576;8410890855003792693;5;681310362;E0Sl4EjzI1Ia;pcSe;mY4;H2U;rAjSISy28cvIIEA3lB;TaAFWb;ZBMJC7Y6Gd0fC0EGYtZMKiL2ilUcpVutfzwfdTcpvcB99T7vA3AlaiS6OgkDUAEi5kjY4SMlbFYRz8AZtg6SUCd36ln55taaOe5fBA;jQy77sEFzYOPYPjz5TnDNiTbAg9FTXgic0Vquj4s4VJb7aGnL4u1MZVSSAgcBFdMhk;7;7;43817;2;5797;2;784;0;1;2129784433;188920254;11;2;2DS5qx1gngSFsPhmuVKtsACbJzN0TpFHuJLgok9xu4H5qrcp80k7RfXzvgBFJQDXA9oZAvERcTUx9jezoalb5peMxE2qUXtITTOk
