HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;eMM;patternID;tickSizeIndexID;marketModel;lotSize;instUnitExp;orderEntryModel 
12224A;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;1;47934;2;2;13991175322236016184;3;14
12224A;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;17;1113;4;4;3701465363197247228;5;1
12224A;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;1;36852;2;6;15335010102256959324;8;21
12224A;MTXCREFD;0;104;K2CDWMTXCREFD;1707914647051579648;17940778948734733839;331;1;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;14113038;15;875;5;7;3816650368018879156;1;14
12224A;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;6;8016;5;6;913454919129175247;2;11
12224A;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;11;31575;4;2;15669411205562592065;4;19
12224A;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;6;24044;5;8;683212191312984769;2;2
12224A;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;9;10082;2;3;18312714261127852668;5;10
12224A;MTXCREFD;0;105;K2CDWMTXCREFD;1707914647059203328;8895612095616040880;331;1;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;190979236;17;10873;3;1;9310090632209346344;9;7
12224A;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;10;37169;2;8;14978501194213674251;9;4
12224A;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;7;50494;5;6;5986821678085349107;7;5
12224A;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;4;546;1;3;14132245442085343779;7;8
12224A;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;9;24772;4;4;4818325301326161227;4;12
12224A;MTXCREFD;0;106;K2CDWMTXCREFD;1707914647066840832;8451913012764324970;331;1;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;162618251;14;30461;2;8;13781697328714895401;8;20
12224A;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;7;36528;2;6;7875166208829116176;5;3
12224A;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;14;47408;2;3;11623674247244559995;9;21
12224A;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;14;63543;1;2;717610922735664123;5;12
12224A;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;14;46852;1;1;5269170792220620478;9;13
12224A;MTXCREFD;0;107;K2CDWMTXCREFD;1707914647074464768;17190763319469191878;331;1;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;773471534;10;21842;2;7;292485885956850106;4;13
12224A;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;1;47377;5;6;17028629389474682578;8;11
12224A;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;1;32603;2;6;13884741251055048419;2;15
12224A;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;99;23428;3;5;13725770739292208472;7;18
12224A;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;9;17888;4;5;125016285873182781;4;3
12224A;MTXCREFD;0;108;K2CDWMTXCREFD;1707914647082123776;13590477396372248741;331;1;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;786357755;4;53828;5;5;12443327493999985118;8;16
12224A;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;14;29581;2;4;14889074760408180570;3;7
12224A;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;8;28715;3;3;2128271365316944912;4;11
12224A;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;11;28363;1;5;7655274433495342083;5;17
12224A;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;99;57552;2;1;1082847475242132670;8;15
12224A;MTXCREFD;0;109;K2CDWMTXCREFD;1707914647089917184;10615251253796263270;331;1;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;942403957;14;22702;4;5;10061383701754160039;3;21
12224A;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;17;28419;3;6;12918549041780033348;3;15
12224A;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;14;31686;2;2;15726085428947659156;5;21
12224A;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;17;64812;3;5;14700551818698703350;9;19
12224A;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;9;8624;4;4;11973647934948075181;2;17
12224A;MTXCREFD;0;110;K2CDWMTXCREFD;1707914647097547520;4388052496680564702;331;1;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;588523366;15;38799;5;1;17530803315471616581;7;12
12224A;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;7;64828;3;7;14550188014651412684;9;14
12224A;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;1;36162;4;6;3348289907536242595;8;15
12224A;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;7;57103;1;6;757813530784750313;7;15
12224A;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;14;53410;4;3;10495350772047460103;3;18
12224A;MTXCREFD;0;111;K2CDWMTXCREFD;1707914647105131776;11408852013946779885;331;1;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;502919184;8;43068;1;5;15992615961288109689;8;2
12224A;MTXCREFD;0;112;K2CDWMTXCREFD;1707914647112762112;706940064900179591;331;1;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;184047301;6;63779;2;7;385483772825094418;1;2
12224A;MTXCREFD;0;112;K2CDWMTXCREFD;1707914647112762112;706940064900179591;331;1;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;184047301;10;10898;1;1;633703756903564995;7;13
12224A;MTXCREFD;0;112;K2CDWMTXCREFD;1707914647112762112;706940064900179591;331;1;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;184047301;2;19665;2;3;16928386652153907876;4;8
12224A;MTXCREFD;0;112;K2CDWMTXCREFD;1707914647112762112;706940064900179591;331;1;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;184047301;5;3991;3;3;3022280797222156224;4;12
12224A;MTXCREFD;0;112;K2CDWMTXCREFD;1707914647112762112;706940064900179591;331;1;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;184047301;8;34181;1;4;16159946141744784811;3;10
12224A;MTXCREFD;0;113;K2CDWMTXCREFD;1707914647120382464;15349783291338474225;331;1;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;731342202;15;54317;1;5;6169047489835765140;2;21
12224A;MTXCREFD;0;113;K2CDWMTXCREFD;1707914647120382464;15349783291338474225;331;1;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;731342202;1;41895;4;3;13896382751517090438;5;13
12224A;MTXCREFD;0;113;K2CDWMTXCREFD;1707914647120382464;15349783291338474225;331;1;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;731342202;2;16852;3;4;14157206291827132559;8;14
12224A;MTXCREFD;0;113;K2CDWMTXCREFD;1707914647120382464;15349783291338474225;331;1;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;731342202;4;61292;4;3;15428641739150188746;7;16
12224A;MTXCREFD;0;113;K2CDWMTXCREFD;1707914647120382464;15349783291338474225;331;1;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;731342202;8;39537;2;7;8352492431933362236;3;2
12224A;MTXCREFD;0;114;K2CDWMTXCREFD;1707914647127990272;17140189965919192941;331;1;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;407985055;17;14484;5;1;11924182568018307128;5;4
12224A;MTXCREFD;0;114;K2CDWMTXCREFD;1707914647127990272;17140189965919192941;331;1;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;407985055;11;63330;4;3;7170579627468214634;4;6
12224A;MTXCREFD;0;114;K2CDWMTXCREFD;1707914647127990272;17140189965919192941;331;1;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;407985055;11;44894;1;7;4164058428721788784;8;2
12224A;MTXCREFD;0;114;K2CDWMTXCREFD;1707914647127990272;17140189965919192941;331;1;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;407985055;14;61974;2;5;10272656728132659911;4;2
12224A;MTXCREFD;0;114;K2CDWMTXCREFD;1707914647127990272;17140189965919192941;331;1;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;407985055;5;58830;3;6;295209653215832525;4;1
12224A;MTXCREFD;0;115;K2CDWMTXCREFD;1707914647135574528;1774424049903307054;331;1;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;583228200;4;34667;2;7;16176224255575908641;9;16
12224A;MTXCREFD;0;115;K2CDWMTXCREFD;1707914647135574528;1774424049903307054;331;1;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;583228200;6;4173;2;4;14446724574474588381;3;3
12224A;MTXCREFD;0;115;K2CDWMTXCREFD;1707914647135574528;1774424049903307054;331;1;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;583228200;10;51333;2;8;5732069058521366785;3;18
12224A;MTXCREFD;0;115;K2CDWMTXCREFD;1707914647135574528;1774424049903307054;331;1;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;583228200;1;54692;1;7;599881516589399314;8;1
12224A;MTXCREFD;0;115;K2CDWMTXCREFD;1707914647135574528;1774424049903307054;331;1;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;583228200;11;43105;1;2;13020885081609534916;1;13
12224A;MTXCREFD;0;116;K2CDWMTXCREFD;1707914647143203328;6928107224551816939;331;1;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;263580681;15;43876;4;7;7758296313774544345;5;8
12224A;MTXCREFD;0;116;K2CDWMTXCREFD;1707914647143203328;6928107224551816939;331;1;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;263580681;2;47620;5;4;7961037274155186673;1;4
12224A;MTXCREFD;0;116;K2CDWMTXCREFD;1707914647143203328;6928107224551816939;331;1;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;263580681;17;59552;1;8;15608145904604267997;7;6
12224A;MTXCREFD;0;116;K2CDWMTXCREFD;1707914647143203328;6928107224551816939;331;1;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;263580681;15;14842;5;1;15986782601110419939;4;6
12224A;MTXCREFD;0;116;K2CDWMTXCREFD;1707914647143203328;6928107224551816939;331;1;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;263580681;5;3027;4;8;3515499708464289558;2;20
12224A;MTXCREFD;0;117;K2CDWMTXCREFD;1707914647150787328;4518160144595927591;331;1;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;25531303;7;24159;2;4;799846001271042815;7;16
12224A;MTXCREFD;0;117;K2CDWMTXCREFD;1707914647150787328;4518160144595927591;331;1;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;25531303;7;40791;2;2;12933664747215074719;7;10
12224A;MTXCREFD;0;117;K2CDWMTXCREFD;1707914647150787328;4518160144595927591;331;1;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;25531303;8;7610;2;7;15554945196900157421;5;3
12224A;MTXCREFD;0;117;K2CDWMTXCREFD;1707914647150787328;4518160144595927591;331;1;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;25531303;8;22589;1;6;17188850088437935919;8;10
12224A;MTXCREFD;0;117;K2CDWMTXCREFD;1707914647150787328;4518160144595927591;331;1;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;25531303;14;41798;2;7;9610140148673781366;7;9
12224A;MTXCREFD;0;118;K2CDWMTXCREFD;1707914647158401792;3214697779349003836;331;1;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;876746933;4;58302;1;6;18251676563516694394;2;8
12224A;MTXCREFD;0;118;K2CDWMTXCREFD;1707914647158401792;3214697779349003836;331;1;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;876746933;99;45353;3;6;4640516972714817249;8;18
