msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;sequenceTime;SC_updateType_1;SC_updateType_2;SC_updateType_3;SC_price_1;SC_price_2;SC_price_3 
68;29;12018;0;331;2FXIPTOL;3;0;289;1707914959117996544;17749745902183917830;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914959117996544;17749745902183917830;345150432;6;1706095059352171670;77;105;92;202;76;328
68;29;12018;0;331;2FXIPTOL;3;0;290;1707914959374165248;13352630339865430912;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914959374165248;13352630339865430912;880524655;7;1706095059357742006;38;254;77;75;287;483
68;29;12018;0;331;2FXIPTOL;3;0;291;1707914959381785856;13996027005292075432;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914959381785856;13996027005292075432;357076211;1;1706095059359391997;92;3;103;401;373;344
68;29;12018;0;331;2FXIPTOL;3;0;292;1707914959389437952;9817183828377497313;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914959389437952;9817183828377497313;179939061;11;1706095059361097105;41;37;56;114;289;428
68;29;12018;0;331;2FXIPTOL;3;0;293;1707914959395534592;7853042202219622886;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914959395534592;7853042202219622886;662272845;14;1706095059362479049;36;80;95;425;303;23
68;29;12018;0;331;2FXIPTOL;3;0;294;1707914959407719680;8343841878337209989;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914959407719680;8343841878337209989;457170075;4;1706095059365357880;254;48;53;67;121;138
68;29;12018;0;331;2FXIPTOL;3;0;295;1707914959413808128;16515821410851953489;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914959413808128;16515821410851953489;710897910;1;1706095059366819554;46;39;14;409;438;147
68;29;12018;0;331;2FXIPTOL;3;0;296;1707914959418398464;10366614678786698955;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914959418398464;10366614678786698955;509093810;8;1706095059367958207;46;92;19;175;270;44
68;29;12018;0;331;2FXIPTOL;3;0;297;1707914959421454080;7916895411990560654;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914959421454080;7916895411990560654;105538185;8;1706095059368707159;79;83;103;272;154;370
68;29;12018;0;331;2FXIPTOL;3;0;298;1707914959430647552;5762235726610037360;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914959430647552;5762235726610037360;911319188;1;1706095059371008879;44;64;103;260;179;203
68;29;12018;0;331;2FXIPTOL;3;0;299;1707914959445938688;7729496182138791725;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914959445938688;7729496182138791725;281877941;9;1706095059375098326;71;254;71;178;223;430
68;29;12018;0;331;2FXIPTOL;3;0;300;1707914959471955456;16326751318992193884;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914959471955456;16326751318992193884;592228969;7;1706095059382434479;27;81;13;25;220;419
68;29;12018;0;331;2FXIPTOL;3;0;301;1707914959497868032;8405007279942376250;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914959497868032;8405007279942376250;330454191;9;1706095059390312419;60;79;81;463;406;451
68;29;12018;0;331;2FXIPTOL;3;0;302;1707914959502439680;14833751035194212992;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914959502439680;14833751035194212992;624214946;7;1706095059391769595;94;71;54;12;404;317
68;29;12018;0;331;2FXIPTOL;3;0;303;1707914959739375872;13712809583003516706;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914959739375872;13712809583003516706;179939061;2;1706095059401844961;39;53;28;185;397;215
68;29;12018;0;331;2FXIPTOL;4;0;248;1707914959006734592;5913711843351333709;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914959006734592;5913711843351333709;910422888;14;1706095059336045445;37;12;32;118;160;276
68;29;12018;0;331;2FXIPTOL;4;0;249;1707914959008286208;4528100025465961833;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707914959008286208;4528100025465961833;20640451;15;1706095059336218367;84;253;81;207;200;111
68;29;12018;0;331;2FXIPTOL;4;0;250;1707914959018318336;11729994983529258526;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914959018318336;11729994983529258526;966477508;7;1706095059337246201;10;58;84;296;487;69
68;29;12018;0;331;2FXIPTOL;4;0;251;1707914959064370176;17515655774945320630;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914959064370176;17515655774945320630;840406118;6;1706095059343170209;28;98;29;35;255;461
68;29;12018;0;331;2FXIPTOL;4;0;252;1707914959070466048;12846900831658835902;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914959070466048;12846900831658835902;37149125;2;1706095059344079590;42;84;53;171;314;374
68;29;12018;0;331;2FXIPTOL;4;0;253;1707914959071990272;16920463370822218071;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;8325768794453793185;zl;nukLWvsvRBQWKANCEt54Wbzl4z6PqoP7I8Ra3iChBcowaknKXHoR6CkdMQCW3ib5GWtFUR;mdb;2080053579;1;3025084632;7;1707914959071990272;16920463370822218071;418045634;17;1706095059344311208;5;13;37;267;285;15
68;29;12018;0;331;2FXIPTOL;4;0;254;1707914959084247040;13194417783053839507;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914959084247040;13194417783053839507;338352934;15;1706095059346234224;19;18;57;398;403;308
68;29;12018;0;331;2FXIPTOL;4;0;255;1707914959091910656;6560545989481755251;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914959091910656;6560545989481755251;338352934;2;1706095059347490285;78;10;8;312;492;143
68;29;12018;0;331;2FXIPTOL;4;0;256;1707914959098050048;15261325524188303777;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914959098050048;15261325524188303777;471710007;2;1706095059348528487;27;89;95;81;71;421
68;29;12018;0;331;2FXIPTOL;4;0;257;1707914959114946816;5589133036349081934;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914959114946816;5589133036349081934;135619081;17;1706095059351586898;44;70;55;251;376;318
68;29;12018;0;331;2FXIPTOL;4;0;258;1707914959357328384;6499771224317420808;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914959357328384;6499771224317420808;592228969;10;1706095059354263539;102;55;9;33;435;239
68;29;12018;0;331;2FXIPTOL;4;0;259;1707914959369587456;4574138828313397130;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914959369587456;4574138828313397130;177707962;15;1706095059356780426;85;106;1;31;253;350
68;29;12018;0;331;2FXIPTOL;4;0;260;1707914959383302144;2029962608463885137;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914959383302144;2029962608463885137;487911392;99;1706095059359730639;3;44;56;15;357;108
68;29;12018;0;331;2FXIPTOL;4;0;261;1707914959384838912;10127634634732041888;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914959384838912;10127634634732041888;397856163;8;1706095059360069342;64;80;15;429;78;448
68;29;12018;0;331;2FXIPTOL;4;0;262;1707914959436771072;11821605360542849387;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914959436771072;11821605360542849387;704352555;5;1706095059372647001;15;7;15;189;152;470
68;29;12018;0;331;2FXIPTOL;4;0;263;1707914959441359104;2607756205628856740;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914959441359104;2607756205628856740;727509241;99;1706095059373853418;99;1;74;328;323;141
68;29;12018;0;331;2FXIPTOL;4;0;264;1707914959468908032;5777740646405454508;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914959468908032;5777740646405454508;742696025;17;1706095059381550359;66;16;28;443;27;227
68;29;12018;0;331;2FXIPTOL;4;0;265;1707914959478061312;17073368788674881134;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914959478061312;17073368788674881134;587146478;11;1706095059384223015;88;12;36;470;387;322
68;29;12018;0;331;2FXIPTOL;4;0;266;1707914959481119232;8507561565567794219;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914959481119232;8507561565567794219;958128478;9;1706095059385146721;82;101;34;317;189;350
68;29;12018;0;331;2FXIPTOL;4;0;267;1707914959484156416;17247702023350529546;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914959484156416;17247702023350529546;614218173;2;1706095059386077716;67;8;29;500;365;483
68;29;12018;0;331;2FXIPTOL;4;0;268;1707914959487197952;5460968754024421896;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914959487197952;5460968754024421896;83351337;7;1706095059387014435;3;89;253;239;228;295
68;29;12018;0;331;2FXIPTOL;4;0;269;1707914959491758592;16959221255828548011;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914959491758592;16959221255828548011;571771961;6;1706095059388414349;95;79;80;177;404;56
68;29;12018;0;331;2FXIPTOL;4;0;270;1707914959508519936;11172638795957706238;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914959508519936;11172638795957706238;184047301;1;1706095059393689216;18;73;8;316;494;33
68;29;12018;0;331;2FXIPTOL;4;0;271;1707914959730199552;16254301390068513024;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914959730199552;16254301390068513024;722112170;9;1706095059398760190;39;10;103;489;59;232
68;29;12018;0;331;2FXIPTOL;4;0;272;1707914959737850368;15948970101068569809;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914959737850368;15948970101068569809;519103305;6;1706095059401320816;35;95;37;201;399;251
41;29;12018;0;331;2FXIPTOL;5;0;257;1707914959005167872;2237539821423589209;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914959005167872;2237539821423589209;783519657;2;1706095059335957935;;;;;;
68;29;12018;0;331;2FXIPTOL;5;0;258;1707914959021417984;7935157183725249588;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914959021417984;7935157183725249588;971929135;9;1706095059337596201;12;252;82;261;241;424
68;29;12018;0;331;2FXIPTOL;5;0;259;1707914959039839232;16286583490149038181;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914959039839232;16286583490149038181;942403957;4;1706095059339831512;19;98;103;210;133;129
68;29;12018;0;331;2FXIPTOL;5;0;260;1707914959041381120;16524702305164886687;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914959041381120;16524702305164886687;584621813;11;1706095059340026826;9;75;9;312;455;439
68;29;12018;0;331;2FXIPTOL;5;0;261;1707914959050543360;12057471654138691080;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914959050543360;12057471654138691080;966477508;9;1706095059341233038;39;73;60;65;294;256
68;29;12018;0;331;2FXIPTOL;5;0;262;1707914959062839040;14402067494181402849;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914959062839040;14402067494181402849;418664403;4;1706095059342947699;78;7;94;378;228;127
68;29;12018;0;331;2FXIPTOL;5;0;263;1707914959108788480;10041732993496158279;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914959108788480;10041732993496158279;356770038;8;1706095059350443221;37;89;85;73;26;33
68;29;12018;0;331;2FXIPTOL;5;0;264;1707914959355801600;15037640675221097583;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914959355801600;15037640675221097583;958128478;10;1706095059353959698;71;12;92;228;468;238
68;29;12018;0;331;2FXIPTOL;5;0;265;1707914959386375424;3166314469246944792;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914959386375424;3166314469246944792;941734235;11;1706095059360407048;36;63;97;396;177;180
68;29;12018;0;331;2FXIPTOL;5;0;266;1707914959390971136;14839131542236714308;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914959390971136;14839131542236714308;641399268;9;1706095059361441671;79;51;2;400;366;408
68;29;12018;0;331;2FXIPTOL;5;0;267;1707914959409242368;11808620833564679731;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914959409242368;11808620833564679731;927008545;2;1706095059365729672;103;28;87;192;338;62
68;29;12018;0;331;2FXIPTOL;5;0;268;1707914959439831296;3205883121684072301;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914959439831296;3205883121684072301;198522762;11;1706095059373442793;38;39;104;326;160;207
68;29;12018;0;331;2FXIPTOL;5;0;269;1707914959467376128;8015121759072591051;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914959467376128;8015121759072591051;993224417;8;1706095059381123582;84;92;7;43;12;277
68;29;12018;0;331;2FXIPTOL;5;0;270;1707914959490233344;15222216218504114567;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914959490233344;15222216218504114567;611076622;11;1706095059387959819;25;40;84;208;410;234
68;29;12018;0;331;2FXIPTOL;5;0;271;1707914959725609472;11607239130642893820;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914959725609472;11607239130642893820;624214946;6;1706095059397215071;85;61;42;186;492;235
68;29;12018;0;331;2FXIPTOL;5;0;272;1707914959728673536;4621502781493609675;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914959728673536;4621502781493609675;882027164;10;1706095059398247975;97;57;66;60;320;201
68;29;12018;0;331;2FXIPTOL;5;0;273;1707914959736314880;7010974208318197969;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914959736314880;7010974208318197969;869985226;9;1706095059400799958;79;10;56;441;357;441
68;29;12018;0;331;2FXIPTOL;6;0;294;1707914959011461376;2845337311686874796;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914959011461376;2845337311686874796;840406118;8;1706095059336555311;76;52;31;394;25;309
68;29;12018;0;331;2FXIPTOL;6;0;295;1707914959052092416;14907892769396148121;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914959052092416;14907892769396148121;941734235;15;1706095059341439757;83;38;72;121;59;128
68;29;12018;0;331;2FXIPTOL;6;0;296;1707914959067420160;12512603919975549079;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914959067420160;12512603919975549079;662272845;17;1706095059343619081;107;51;25;29;239;125
68;29;12018;0;331;2FXIPTOL;6;0;297;1707914959082719744;11382121767420349478;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914959082719744;11382121767420349478;451829176;8;1706095059345992421;61;59;2;444;492;481
68;29;12018;0;331;2FXIPTOL;6;0;298;1707914959090370048;17545805302642816974;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914959090370048;17545805302642816974;608805387;10;1706095059347233351;56;64;85;27;284;132
68;29;12018;0;331;2FXIPTOL;6;0;299;1707914959099581184;11181080336303467136;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914959099581184;11181080336303467136;282931915;7;1706095059348798812;102;61;88;25;425;118
