msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookIn;bookOUTTime;eMM;eventId;orderID;orderType;timeInForce;stopQueuePriority;symbolIndex;sequenceTime;orderQualifiers 
86;76;12017;0;331;2FXIPTOL;1;0;274;1707914959095482624;2678291692201167301;K2CDW2FXIPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914959095482624;2678291692201167301;3;5;5;12;1706095059292417785;1706095059292419880;5;444499525703582575;13438654334406493111;10;0;16514182739171166020;880078379;1706095059292434629;1
86;76;12017;0;331;2FXIPTOL;1;0;275;1707914959099452672;17518913554612123798;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914959099452672;17518913554612123798;10;8;7;12;1706095059294439388;1706095059294441557;99;6661807551198578865;2148733397704798933;1;6;1997676266938064450;876746933;1706095059294456522;0
86;76;12017;0;331;2FXIPTOL;1;0;276;1707914959106665216;17860428234225221577;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914959106665216;17860428234225221577;20;8;7;3;1706095059297813315;1706095059297815575;10;12847554974268739766;15024300522186628574;9;4;11917670196325073949;906768783;1706095059297830942;1
86;76;12017;0;331;2FXIPTOL;1;0;277;1707914959111460608;11644847239344921913;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;1707914959111460608;11644847239344921913;23;8;7;15;1706095059300449956;1706095059300452260;10;7924430592307172642;254323783016460608;5;4;1434279846212917863;361807266;1706095059300467761;2
86;76;12017;0;331;2FXIPTOL;1;0;278;1707914959113871616;16810751371609840875;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914959113871616;16810751371609840875;14;1;5;6;1706095059301804503;1706095059301806820;5;5832864320832555341;13250035348166187322;12;4;15891177336375389218;15674241;1706095059301822242;0
86;76;12017;0;331;2FXIPTOL;1;0;279;1707914959115471360;2170273879979335911;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914959115471360;2170273879979335911;17;7;5;1;1706095059302722716;1706095059302724875;11;10603959322003695073;1187638100395798425;12;7;1671267268943151525;659932215;1706095059302739795;3
86;76;12017;0;331;2FXIPTOL;1;0;280;1707914959117065984;4239269341032794810;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914959117065984;4239269341032794810;9;8;1;3;1706095059303645060;1706095059303647162;4;10474118327453142598;7675506846886513695;5;3;10209714821112275102;993224417;1706095059303662261;0
86;76;12017;0;331;2FXIPTOL;1;0;281;1707914959352716288;3246572711996532780;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914959352716288;3246572711996532780;12;1;1;17;1706095059307460006;1706095059307462191;1;6624621720751867301;15761338423991463134;13;3;9561615811972797284;14113038;1706095059307477373;2
86;76;12017;0;331;2FXIPTOL;1;0;282;1707914959361494016;4995212749166382337;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914959361494016;4995212749166382337;8;3;5;10;1706095059312969011;1706095059312971081;8;13791162668423406013;10267161226913700222;13;0;13315374830868523202;14113038;1706095059312985824;3
86;76;12017;0;331;2FXIPTOL;1;0;283;1707914959362294016;15100284596118285299;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914959362294016;15100284596118285299;9;3;1;10;1706095059313485576;1706095059313487989;6;15774895982511178225;4340518978327452217;5;6;11136730311313030990;958972949;1706095059313503320;1
86;76;12017;0;331;2FXIPTOL;1;0;284;1707914959368680448;9555185886554692901;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914959368680448;9555185886554692901;12;7;1;1;1706095059317673516;1706095059317675623;10;9178485672681554906;10018872902231243917;11;7;16424896232217543692;302074901;1706095059317690307;2
86;76;12017;0;331;2FXIPTOL;1;0;285;1707914959372677632;4681664565730295954;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914959372677632;4681664565730295954;9;3;7;1;1706095059320410990;1706095059320413176;4;14049677159566691466;17487172516708163636;8;10;8479826605265328520;142043921;1706095059320428086;3
86;76;12017;0;331;2FXIPTOL;1;0;286;1707914959383112192;12060205121850145443;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914959383112192;12060205121850145443;10;4;6;1;1706095059327832272;1706095059327834339;10;18410348164014948321;6134900440868542550;2;3;7858547127024549139;766266667;1706095059327848975;3
86;76;12017;0;331;2FXIPTOL;1;0;287;1707914959386299904;5652622297316459867;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914959386299904;5652622297316459867;9;8;1;10;1706095059330201016;1706095059330203212;2;12628811011626045483;7364460890234617876;7;6;16882027486386281921;236162361;1706095059330218468;0
86;76;12017;0;331;2FXIPTOL;2;0;260;1707914959010841600;9151247289786994508;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914959010841600;9151247289786994508;5;6;1;13;1706095059265118009;1706095059265120309;6;11682379240541702390;18371405978639489929;12;5;7844084873340616210;75493707;1706095059265135938;2
86;76;12017;0;331;2FXIPTOL;2;0;261;1707914959016475648;10598743589117299539;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914959016475648;10598743589117299539;22;8;7;23;1706095059266022833;1706095059266025120;7;13744804743476564841;15491019812209733188;11;0;2288638606678001223;317605844;1706095059266040192;0
86;76;12017;0;331;2FXIPTOL;2;0;262;1707914959024788736;8861283597356526674;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914959024788736;8861283597356526674;15;8;2;9;1706095059267525757;1706095059267528046;14;6383618354129871642;327482435551988605;12;5;13115307803155581067;471710007;1706095059267543061;2
86;76;12017;0;331;2FXIPTOL;2;0;263;1707914959026413824;2342689752941007120;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914959026413824;2342689752941007120;21;8;4;11;1706095059267864584;1706095059267866813;4;16361792591635166705;13869978377562948451;4;8;9326031537723960453;836350944;1706095059267881746;3
86;76;12017;0;331;2FXIPTOL;2;0;264;1707914959032106496;5126141845811560666;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914959032106496;5126141845811560666;23;6;5;2;1706095059269112935;1706095059269115184;5;9926393973277586057;10066000260742534172;13;0;14997804193632303434;213087042;1706095059269130563;5
86;76;12017;0;331;2FXIPTOL;2;0;265;1707914959037085184;15516003818050493996;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914959037085184;15516003818050493996;3;8;4;8;1706095059270286861;1706095059270289205;14;6347699767565820881;800854358898991483;8;10;16242362509618172437;138846668;1706095059270304160;6
86;76;12017;0;331;2FXIPTOL;2;0;266;1707914959061245440;14919750573955672195;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914959061245440;14919750573955672195;21;6;1;4;1706095059277800955;1706095059277803180;7;11485231880273106455;12600051433772580598;5;4;13197553401348739798;919853333;1706095059277818001;5
86;76;12017;0;331;2FXIPTOL;2;0;267;1707914959064421376;6505766291939252144;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914959064421376;6505766291939252144;7;2;0;23;1706095059278953104;1706095059278955243;10;14187268540059995623;6584062069128826949;12;4;16230826064775189787;840406118;1706095059278969652;0
86;76;12017;0;331;2FXIPTOL;2;0;268;1707914959065218816;13440806224214301161;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914959065218816;13440806224214301161;23;1;4;6;1706095059279245208;1706095059279247443;2;3002771083125594454;10276612306695012348;4;8;5548837173900579701;587146478;1706095059279262271;1
86;76;12017;0;331;2FXIPTOL;2;0;269;1707914959069985280;7929321355083678442;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914959069985280;7929321355083678442;5;3;3;0;1706095059281069433;1706095059281071620;8;5983173027673218508;2408879556882988472;8;5;7256391500566381734;576024396;1706095059281086830;6
86;76;12017;0;331;2FXIPTOL;2;0;270;1707914959073985280;10584451617460442436;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914959073985280;10584451617460442436;18;8;7;2;1706095059282656723;1706095059282658834;99;1238823283730472933;13236825819365682076;11;2;8970667083410778074;880524655;1706095059282673503;1
86;76;12017;0;331;2FXIPTOL;2;0;271;1707914959076382464;8008525234872180232;K2CDW2FXIPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914959076382464;8008525234872180232;8;4;7;24;1706095059283642430;1706095059283644511;4;10951896201002736444;8307212162991018052;5;6;14702274344874254034;880078379;1706095059283659234;0
86;76;12017;0;331;2FXIPTOL;2;0;272;1707914959085914368;3310338724910980350;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914959085914368;3310338724910980350;5;1;7;10;1706095059287844737;1706095059287846854;9;4202215558400398198;14290511050071259554;8;3;13694143445095947889;179056924;1706095059287861688;2
86;76;12017;0;331;2FXIPTOL;2;0;273;1707914959086699008;15601780451826781564;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914959086699008;15601780451826781564;9;5;6;19;1706095059288211168;1706095059288213369;5;7688850192548095574;5285639568847614285;2;7;8898418009011078776;142043921;1706095059288228616;3
86;76;12017;0;331;2FXIPTOL;2;0;274;1707914959089876224;12083534304711562663;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914959089876224;12083534304711562663;20;3;2;7;1706095059289701910;1706095059289704106;10;6874062507940276796;17432389447733565573;5;6;7435054252017832022;137559582;1706095059289718987;4
86;76;12017;0;331;2FXIPTOL;2;0;275;1707914959360691712;3328751003068589773;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914959360691712;3328751003068589773;23;2;7;10;1706095059312453000;1706095059312455133;14;2983727128032223590;1075450218268986849;6;1;3235660863037175715;32654720;1706095059312470629;0
86;76;12017;0;331;2FXIPTOL;2;0;276;1707914959373476608;8969220682958530757;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914959373476608;8969220682958530757;14;4;3;4;1706095059320963062;1706095059320965089;1;17989588911379618627;2753494708910115440;1;8;17856462757939117429;116590120;1706095059320979938;4
86;76;12017;0;331;2FXIPTOL;2;0;277;1707914959378268672;14678314485532887299;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914959378268672;14678314485532887299;8;7;2;23;1706095059324340734;1706095059324342782;8;17483790472957959290;7842937152925628450;1;7;10307420943270475116;587146478;1706095059324357478;2
86;76;12017;0;331;2FXIPTOL;2;0;278;1707914959381518592;3361039334968661754;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914959381518592;3361039334968661754;11;3;6;19;1706095059326645410;1706095059326647740;1;684734318081100942;7157353748955406803;13;8;696036774328516157;302074901;1706095059326663143;4
86;76;12017;0;331;2FXIPTOL;2;0;279;1707914959392681216;16457759468387348801;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914959392681216;16457759468387348801;17;4;3;14;1706095059335064002;1706095059335066124;2;9588085790171396837;7279704631946167911;11;1;10969373889267189711;812571727;1706095059335081152;2
86;76;12017;0;331;2FXIPTOL;3;0;261;1707914959006700288;3281217341734698655;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;1707914959006700288;3281217341734698655;13;8;3;2;1706095059264542816;1706095059264544981;99;9817673820724970358;6896044484440418698;5;8;17472374146417338907;778983872;1706095059264559885;0
86;76;12017;0;331;2FXIPTOL;3;0;262;1707914959007512320;10687948734313830931;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914959007512320;10687948734313830931;20;3;1;16;1706095059264650406;1706095059264652622;1;10681476200558883174;2778942128004378023;2;10;8443636769006016511;588523366;1706095059264667833;5
86;76;12017;0;331;2FXIPTOL;3;0;263;1707914959028833280;8201646005979787093;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914959028833280;8201646005979787093;8;1;5;13;1706095059268383764;1706095059268385933;15;5299598966997384466;12847236347287165039;5;6;1175975622922390903;768903345;1706095059268401267;6
86;76;12017;0;331;2FXIPTOL;3;0;264;1707914959029644032;16003016822450499131;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914959029644032;16003016822450499131;2;1;6;18;1706095059268559676;1706095059268561939;14;9361478896456916835;11413484545719956175;4;1;10483120664140570795;687820829;1706095059268576821;3
86;76;12017;0;331;2FXIPTOL;3;0;265;1707914959033768704;16238448106839293963;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914959033768704;16238448106839293963;21;5;3;24;1706095059269494104;1706095059269496452;7;3673149826425963297;15099747595206793380;13;0;15517724031218554588;906768783;1706095059269511743;3
86;76;12017;0;331;2FXIPTOL;3;0;266;1707914959042752256;14204238185504650281;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914959042752256;14204238185504650281;15;7;6;15;1706095059271766454;1706095059271768524;17;10242978735758444417;7198418478229726329;6;6;67391368516233262;624214946;1706095059271783365;5
86;76;12017;0;331;2FXIPTOL;3;0;267;1707914959051575552;8295741473414315319;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914959051575552;8295741473414315319;10;2;7;15;1706095059274352595;1706095059274354791;17;3440548273221916379;16873973284178955303;2;5;2302179463045285548;659932215;1706095059274369902;5
86;76;12017;0;331;2FXIPTOL;3;0;268;1707914959053223424;9630108280050761949;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914959053223424;9630108280050761949;9;6;4;17;1706095059274864454;1706095059274866746;4;6323734172338468001;11393730870800060087;6;1;10847329948338422166;653494834;1706095059274882250;6
86;76;12017;0;331;2FXIPTOL;3;0;269;1707914959054832896;10570681872411089501;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914959054832896;10570681872411089501;20;4;1;0;1706095059275477562;1706095059275481058;1;15801666701799560904;9277814536352380589;12;4;15241391947498514223;587146478;1706095059275505131;0
86;76;12017;0;331;2FXIPTOL;3;0;270;1707914959057236736;17235619279032608596;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914959057236736;17235619279032608596;7;1;7;9;1706095059276414501;1706095059276416649;7;17309972163218483357;11629218283144062778;10;5;2387939424494825161;104997053;1706095059276431554;0
86;76;12017;0;331;2FXIPTOL;3;0;271;1707914959059643648;10024858652306022420;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914959059643648;10024858652306022420;16;7;4;5;1706095059277239846;1706095059277241966;1;1560022202410883944;5603227012863038714;3;8;12304185748498877644;583228200;1706095059277256737;6
86;76;12017;0;331;2FXIPTOL;3;0;272;1707914959072369152;226986301627966713;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;1707914959072369152;226986301627966713;18;6;5;15;1706095059282014015;1706095059282016248;8;14998178823194151016;14990854763248164488;2;6;5633009599389974242;681310362;1706095059282031837;4
86;76;12017;0;331;2FXIPTOL;3;0;273;1707914959078775296;14640820745967957467;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914959078775296;14640820745967957467;16;8;1;10;1706095059284652453;1706095059284654579;8;9397631133295181450;8788685168250575845;10;1;14996101197341305179;221113253;1706095059284669478;2
86;76;12017;0;331;2FXIPTOL;3;0;274;1707914959104645632;16099513173084648079;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914959104645632;16099513173084648079;19;5;7;11;1706095059296955144;1706095059296957375;2;11552211529086903023;13952796452653073283;10;2;8924810144334570373;586880250;1706095059296972516;3
86;76;12017;0;331;2FXIPTOL;3;0;275;1707914959109063936;3642873577610204490;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914959109063936;3642873577610204490;12;7;3;5;1706095059299119762;1706095059299121944;15;8557519067728930899;8926469161584158948;13;6;12425388943293886748;880524655;1706095059299137189;0
86;76;12017;0;331;2FXIPTOL;3;0;276;1707914959349408000;16526860273359825257;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707914959349408000;16526860273359825257;5;2;5;17;1706095059305526967;1706095059305529043;99;13053740096472088772;11859745168685378717;4;8;793450379900392042;889615201;1706095059305543911;0
86;76;12017;0;331;2FXIPTOL;3;0;277;1707914959355128320;5998711086753864370;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;1707914959355128320;5998711086753864370;2;8;2;11;1706095059308933368;1706095059308935647;10;3745107144440390622;16090842829341378186;2;10;984132840719371680;682402479;1706095059308950931;3
86;76;12017;0;331;2FXIPTOL;3;0;278;1707914959357517568;5421123043697722255;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914959357517568;5421123043697722255;11;2;1;17;1706095059310421736;1706095059310424053;99;6891176816513423779;15365016946408271752;5;7;13895198265946423552;487911392;1706095059310439615;0
