msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;orderID;orderEventType;routingStrategy 
41;31;12073;0;331;2FXIPTOL;0;0;97;1707914959076985600;16950538445890834393;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914959076985600;16950538445890834393;189069970;1;12214348122185237797;1;1
41;31;12073;0;331;2FXIPTOL;0;0;98;1707914959077758208;6561183961983574628;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914959077758208;6561183961983574628;927008545;10;6563515066951040118;5;1
41;31;12073;0;331;2FXIPTOL;0;0;99;1707914959078537984;15574577963996671843;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914959078537984;15574577963996671843;703220993;6;3636437648172063921;4;1
41;31;12073;0;331;2FXIPTOL;0;0;100;1707914959079323904;7738396792020891818;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914959079323904;7738396792020891818;179555593;9;17189291136532735247;7;1
41;31;12073;0;331;2FXIPTOL;0;0;101;1707914959080123904;11697501999052841492;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914959080123904;11697501999052841492;812571727;9;8200119557638042600;4;1
41;31;12073;0;331;2FXIPTOL;0;0;102;1707914959080904960;8962139899730701091;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914959080904960;8962139899730701091;315494969;14;11885054908625560717;19;1
41;31;12073;0;331;2FXIPTOL;0;0;103;1707914959081672704;3899880699455232183;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914959081672704;3899880699455232183;506920201;7;11520231641659625090;1;1
41;31;12073;0;331;2FXIPTOL;0;0;104;1707914959082449152;3816207681144084382;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914959082449152;3816207681144084382;168342053;14;10165063304759962360;8;1
41;31;12073;0;331;2FXIPTOL;0;0;105;1707914959083236096;2563876411121938274;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914959083236096;2563876411121938274;407371549;9;8741885317557789402;1;1
41;31;12073;0;331;2FXIPTOL;0;0;106;1707914959084015104;7684792806934764580;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707914959084015104;7684792806934764580;969692305;1;3280872872319286284;22;1
41;31;12073;0;331;2FXIPTOL;0;0;107;1707914959084796160;10816146940973326740;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914959084796160;10816146940973326740;193650200;99;3488480145444065471;18;1
41;31;12073;0;331;2FXIPTOL;0;0;108;1707914959085575936;5450441523149102460;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;2876767187145082859;Th;3qjmlteudEe9WXg2ZsaYxsnlKwwgIZ5syjSHIZ2Y3cEgJOkQxHCvvTbHzRzogp8MYMJRzw;acx;2408594424;0;1018186798;7;1707914959085575936;5450441523149102460;20640451;8;9354125823891438757;22;1
41;31;12073;0;331;2FXIPTOL;0;0;109;1707914959086356992;1540119072530036123;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914959086356992;1540119072530036123;193650200;5;10791659051387293207;14;1
41;31;12073;0;331;2FXIPTOL;0;0;110;1707914959087140864;14658370140635642416;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914959087140864;14658370140635642416;198284442;8;2022100726697138443;10;1
41;31;12073;0;331;2FXIPTOL;0;0;111;1707914959087919360;14020995238606479509;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914959087919360;14020995238606479509;786357755;99;764167748963852438;10;1
41;31;12073;0;331;2FXIPTOL;0;0;112;1707914959088705280;2259795816222547667;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914959088705280;2259795816222547667;146079271;11;8372117310510577533;14;1
41;31;12073;0;331;2FXIPTOL;0;0;113;1707914959089495296;3950034008481427976;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914959089495296;3950034008481427976;15674241;7;16712754371588211684;5;1
41;31;12073;0;331;2FXIPTOL;0;0;114;1707914959090287872;15273410115805033186;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914959090287872;15273410115805033186;542212191;5;14921749486042072004;10;1
41;31;12073;0;331;2FXIPTOL;0;0;115;1707914959091083264;15749680239516409643;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707914959091083264;15749680239516409643;697925876;14;5120161610730327895;3;1
41;31;12073;0;331;2FXIPTOL;0;0;116;1707914959091868672;9006121203054821461;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914959091868672;9006121203054821461;727509241;99;10239039776311191063;18;1
41;31;12073;0;331;2FXIPTOL;0;0;117;1707914959092637696;17277313336594416015;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914959092637696;17277313336594416015;882027164;14;6006273743668230233;23;1
41;31;12073;0;331;2FXIPTOL;0;0;118;1707914959093415424;18171715267390961377;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914959093415424;18171715267390961377;302074901;9;13332639112610897885;22;1
41;31;12073;0;331;2FXIPTOL;0;0;119;1707914959094197760;2537276143053184390;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914959094197760;2537276143053184390;190979236;7;9668950840561858568;7;1
41;31;12073;0;331;2FXIPTOL;0;0;120;1707914959094980096;6036387335603769720;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914959094980096;6036387335603769720;365314678;2;64389435388987254;6;1
41;31;12073;0;331;2FXIPTOL;0;0;121;1707914959095772672;16682459588500480870;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914959095772672;16682459588500480870;542212191;15;9326338455841955052;23;1
41;31;12073;0;331;2FXIPTOL;0;0;122;1707914959096546048;17981363951724851819;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914959096546048;17981363951724851819;840406118;10;1917888964513202597;21;1
41;31;12073;0;331;2FXIPTOL;0;0;123;1707914959097332480;12177776184268664628;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914959097332480;12177776184268664628;451161021;99;12532644674646889056;3;1
41;31;12073;0;331;2FXIPTOL;0;0;124;1707914959098111232;1425764492891335047;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914959098111232;1425764492891335047;678028550;17;9014937254621927288;23;1
41;31;12073;0;331;2FXIPTOL;0;0;125;1707914959098902016;16376367969077564923;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914959098902016;16376367969077564923;592228969;99;3212044966203447841;15;1
41;31;12073;0;331;2FXIPTOL;0;0;126;1707914959099682304;922640677946318154;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914959099682304;922640677946318154;850417414;14;14421515783909220017;12;1
41;31;12073;0;331;2FXIPTOL;0;0;127;1707914959100453632;3670997748621263623;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914959100453632;3670997748621263623;910422888;99;15044806306004258188;4;1
41;31;12073;0;331;2FXIPTOL;0;0;128;1707914959101243392;1643286641683414811;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914959101243392;1643286641683414811;830866530;15;15039711132743688965;18;1
41;31;12073;0;331;2FXIPTOL;0;0;162;1707914959102020096;2078084068576864058;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914959102020096;2078084068576864058;542212191;11;8254597591188497986;3;1
41;31;12073;0;331;2FXIPTOL;0;0;163;1707914959102824448;12159291024395095428;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;8943933701115578874;9G;VQlHFNtQYKhFqxHOD5ncjSC1q8uP7mF3yNEdGv1lFbzOiydlcyhTylb07Rq625ymS1twaz;Xr7;3629286593;0;235437051;7;1707914959102824448;12159291024395095428;955011091;1;4420314833437518457;19;1
41;31;12073;0;331;2FXIPTOL;0;0;164;1707914959103648256;16377024933333796898;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914959103648256;16377024933333796898;648090412;14;7973742326993809682;18;1
41;31;12073;0;331;2FXIPTOL;0;0;165;1707914959104680960;6376549503747412295;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914959104680960;6376549503747412295;922513693;5;10996638233524486055;23;1
41;31;12073;0;331;2FXIPTOL;0;0;166;1707914959105531136;16808685299590782607;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914959105531136;16808685299590782607;618823017;15;14583327436551069678;23;1
41;31;12073;0;331;2FXIPTOL;0;0;167;1707914959106680832;8894244673461283328;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914959106680832;8894244673461283328;418664403;7;15137865702592950132;10;1
41;31;12073;0;331;2FXIPTOL;0;0;168;1707914959107493888;7516627285206523123;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914959107493888;7516627285206523123;235516096;1;9205128204978422172;21;1
41;31;12073;0;331;2FXIPTOL;0;0;169;1707914959108289280;8174386599694298402;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914959108289280;8174386599694298402;703220993;99;16938200911282162120;8;1
41;31;12073;0;331;2FXIPTOL;0;0;170;1707914959109072128;9764369501385609934;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914959109072128;9764369501385609934;526725252;10;14050453613947352260;7;1
41;31;12073;0;331;2FXIPTOL;0;0;171;1707914959109868800;17122562396498856439;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914959109868800;17122562396498856439;451829176;11;4391210906971495775;14;1
41;31;12073;0;331;2FXIPTOL;0;0;172;1707914959110638336;696778023120826731;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914959110638336;696778023120826731;611076622;2;8426557789405048451;16;1
41;31;12073;0;331;2FXIPTOL;0;0;173;1707914959111417088;17529487914191960893;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914959111417088;17529487914191960893;83351337;14;14175228201012997816;4;1
41;31;12073;0;331;2FXIPTOL;0;0;174;1707914959112202752;17751688674241514528;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914959112202752;17751688674241514528;225974287;14;10048643614157478571;13;1
41;31;12073;0;331;2FXIPTOL;0;0;175;1707914959113006848;3366776914369614265;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;404485177659377737;Rc;wUqjOBFAr8ISYNTWIw0SAMImCjLpKw8hqkn0pPyKEQ0KWq28RYdHCjio9VSfzb3lq7bvwN;Wn9;1910389133;0;3823951554;7;1707914959113006848;3366776914369614265;610827639;6;17224470508805068793;18;1
41;31;12073;0;331;2FXIPTOL;0;0;176;1707914959113800192;16859289981801703224;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914959113800192;16859289981801703224;844959358;7;7309116119833923275;10;1
41;31;12073;0;331;2FXIPTOL;0;0;177;1707914959114569728;267062769179174535;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914959114569728;267062769179174535;164996825;14;689898726514301747;4;1
41;31;12073;0;331;2FXIPTOL;0;0;178;1707914959115350272;12358102855558290664;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;1707914959115350272;12358102855558290664;577265363;7;17263728238687962660;14;1
41;31;12073;0;331;2FXIPTOL;0;0;179;1707914959116165888;14056485702889522885;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914959116165888;14056485702889522885;15674241;99;18413572551266236752;3;1
41;31;12073;0;331;2FXIPTOL;0;0;180;1707914959116940800;4040138866762303732;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914959116940800;4040138866762303732;583228200;2;14156868752446125028;20;1
41;31;12073;0;331;2FXIPTOL;0;0;181;1707914959117822208;1557298168247844824;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914959117822208;1557298168247844824;576024396;14;8404135522811092727;16;1
41;31;12073;0;331;2FXIPTOL;0;0;182;1707914959118858240;12528825241375641319;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914959118858240;12528825241375641319;650176422;6;1520875851667963442;22;1
41;31;12073;0;331;2FXIPTOL;0;0;185;1707914959119966208;15061187792458171327;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914959119966208;15061187792458171327;685651177;99;8274188153820781616;21;1
41;31;12073;0;331;2FXIPTOL;0;0;186;1707914959349633536;363892554879064660;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707914959349633536;363892554879064660;773384389;7;9890113830708486696;10;1
41;31;12073;0;331;2FXIPTOL;0;0;187;1707914959350469120;1345531149744424963;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914959350469120;1345531149744424963;75493707;8;17395899915611496845;20;1
41;31;12073;0;331;2FXIPTOL;0;0;188;1707914959351262976;13018752735335453527;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914959351262976;13018752735335453527;116590120;7;9347974035789784720;5;1
41;31;12073;0;331;2FXIPTOL;0;0;189;1707914959352053760;2424876593867722762;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914959352053760;2424876593867722762;521966104;10;757634534579325890;21;1
41;31;12073;0;331;2FXIPTOL;0;0;190;1707914959352840192;7246696636045655959;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914959352840192;7246696636045655959;841345320;11;5660870120246340597;18;1
41;31;12073;0;331;2FXIPTOL;0;0;191;1707914959353606144;11392858170128687198;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914959353606144;11392858170128687198;869985226;1;8042651485723397461;12;1
41;31;12073;0;331;2FXIPTOL;0;0;192;1707914959354434048;10285901201146822581;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914959354434048;10285901201146822581;968476971;17;605279599919849667;5;1
41;31;12073;0;331;2FXIPTOL;0;0;193;1707914959355214080;3798382775461936541;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707914959355214080;3798382775461936541;493822760;10;16465979130439816014;16;1
41;31;12073;0;331;2FXIPTOL;0;0;194;1707914959355990016;15584364133499067177;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914959355990016;15584364133499067177;315863755;14;4127900807127749106;9;1
41;31;12073;0;331;2FXIPTOL;0;0;195;1707914959356766464;7148270923812036981;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914959356766464;7148270923812036981;149423575;4;5559166302197183126;16;1
41;31;12073;0;331;2FXIPTOL;0;0;196;1707914959357543680;15418877080332943794;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707914959357543680;15418877080332943794;56973008;14;5607267903371615681;9;1
41;31;12073;0;331;2FXIPTOL;0;0;197;1707914959358317056;16044346503289852945;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914959358317056;16044346503289852945;588523366;2;1934211165203369209;7;1
