msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;indicativeAuctionPrice;indicativeAuctionVolume;orderID;orderPriority;orderType;timeInForce;symbolIndex;sequenceTime;orderQualifiers 
94;84;12011;0;331;2FXIPTOL;5;0;156;1707914959384795648;13459258221769107447;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914959384795648;13459258221769107447;8;1;2;3;1706095058284774563;10;7498849519971218650;-543773389124372428;2475725518151479733;18072633974884879579;12139387490944884237;12;2;630708295;1706095058284789550;1
94;84;12011;0;331;2FXIPTOL;5;0;157;1707914959387238656;12206258071420908306;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914959387238656;12206258071420908306;4;7;5;7;1706095058286307954;2;594944838059079982;-5528535546055547025;719556041523015696;12946922830957363592;14082702806616281202;9;2;704352555;1706095058286322794;1
94;84;12011;0;331;2FXIPTOL;5;0;158;1707914959388051968;7102809947052103019;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914959388051968;7102809947052103019;11;4;6;12;1706095058286826853;10;7986684351232645725;3421554472805088498;9401748752420007968;9188086113903811237;18055766757212547892;12;0;653494834;1706095058286841722;4
94;84;12011;0;331;2FXIPTOL;6;0;152;1707914959001932032;17484118674704230299;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914959001932032;17484118674704230299;10;6;2;6;1706095058226757896;2;15591559347191218408;-8399777837301581269;8029272909656997419;1431918992979785127;15982990758936188436;1;10;542212191;1706095058226812418;0
94;84;12011;0;331;2FXIPTOL;6;0;153;1707914959007712256;13686012927017638100;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914959007712256;13686012927017638100;18;5;4;20;1706095058227495932;5;8270728844148747128;-1195069516283992860;7301959121783819103;2626271951416064826;15851151799919515429;13;8;509093810;1706095058227511532;1
94;84;12011;0;331;2FXIPTOL;6;0;154;1707914959018267648;2657762945989935707;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914959018267648;2657762945989935707;14;4;7;8;1706095058229100908;10;13827577118434140536;692504744983967239;2864031454868177124;5984275911503171204;15983887586715574306;4;8;703220993;1706095058229116585;5
94;84;12011;0;331;2FXIPTOL;6;0;155;1707914959028739840;4383859618930507760;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914959028739840;4383859618930507760;14;8;4;5;1706095058231035362;2;2197790415966380272;4288445571179288413;5137063612891761370;16809151267681060933;8165521283281064519;8;2;645935213;1706095058231050035;4
94;84;12011;0;331;2FXIPTOL;6;0;156;1707914959039955200;6759826706035303382;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914959039955200;6759826706035303382;3;5;4;7;1706095058233534112;15;3256661653050646397;1839547360902824467;2522848835073795671;6924040284894421420;2058449210813626942;7;6;784339346;1706095058233548739;0
94;84;12011;0;331;2FXIPTOL;6;0;157;1707914959046369792;6549117786386199744;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914959046369792;6549117786386199744;9;1;1;23;1706095058235153843;9;18038549758642792777;-7850144516936304779;10487944292499238111;15350061821808626891;6896150870301386641;2;6;648090412;1706095058235168503;4
94;84;12011;0;331;2FXIPTOL;6;0;158;1707914959047967232;15681865655527694188;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914959047967232;15681865655527694188;8;7;0;5;1706095058235577090;4;17698892903019141041;-8711809630447654212;6098364707767439305;14528396477110363789;5604707234043775997;12;3;548619297;1706095058235591915;5
94;84;12011;0;331;2FXIPTOL;6;0;159;1707914959052778496;7634324844688323330;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914959052778496;7634324844688323330;4;6;1;22;1706095058236909624;15;14869467043315712592;-8603914105326983536;861898475562940196;5819535034000234031;8926625147684319737;10;0;608805387;1706095058236924533;4
94;84;12011;0;331;2FXIPTOL;6;0;160;1707914959056007680;2127048689410073052;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914959056007680;2127048689410073052;10;6;3;5;1706095058237843938;11;8967530089865741173;-8953346160042387081;9409509468355325112;8097158775424029651;12017553815640205108;6;5;255231752;1706095058237858665;1
94;84;12011;0;331;2FXIPTOL;6;0;161;1707914959056810496;4821933688014886627;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914959056810496;4821933688014886627;16;7;0;3;1706095058238079891;17;3931803433986732773;-1982739911632068437;7039282722754436490;8729129881599630849;16283934547531971271;12;2;636453490;1706095058238094709;2
94;84;12011;0;331;2FXIPTOL;6;0;162;1707914959067202560;7274221381484044363;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914959067202560;7274221381484044363;3;8;1;10;1706095058241367391;11;7894129321154667251;8934443399829520476;8856497998722399444;13945487000799890639;6601835772964108849;5;5;15674241;1706095058241382089;6
94;84;12011;0;331;2FXIPTOL;6;0;163;1707914959068005120;14502631686298267354;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914959068005120;14502631686298267354;7;5;3;16;1706095058241634045;8;10426589327980188842;2151973928544113786;8640587491817607187;16098245331429838015;8242223927988952944;8;3;876746933;1706095058241648903;5
94;84;12011;0;331;2FXIPTOL;6;0;164;1707914959071180032;4842896846774118357;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914959071180032;4842896846774118357;23;7;6;23;1706095058242728559;14;14925541346415020257;3513278198863450592;16336726837410492288;16661045930835990402;1855178388791585540;1;2;471710007;1706095058242743214;6
94;84;12011;0;331;2FXIPTOL;6;0;165;1707914959082375680;16873773873096197976;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914959082375680;16873773873096197976;11;4;7;1;1706095058246846397;9;14923118485650877230;8608363967377731072;11140255153470962728;2721804275759273378;8299117664683567358;12;3;727509241;1706095058246861284;0
94;84;12011;0;331;2FXIPTOL;6;0;166;1707914959095184640;5814789195746599729;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914959095184640;5814789195746599729;4;5;3;14;1706095058252080220;99;5330575338058508430;-1774074635487881610;16843676808988434534;5120714730687909516;16072084638622283165;3;3;75493707;1706095058252095438;1
94;84;12011;0;331;2FXIPTOL;6;0;167;1707914959098353152;18359527916739239750;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914959098353152;18359527916739239750;11;7;1;22;1706095058253472258;7;5538766174422419133;-4623084529370645660;12529599226152797079;9294443866266583919;10197769585055220924;11;3;752014678;1706095058253487253;3
94;84;12011;0;331;2FXIPTOL;6;0;168;1707914959099938560;16877789063689437137;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;1707914959099938560;16877789063689437137;1;7;4;1;1706095058254180008;99;15860494873955530263;-4218252120456578181;2942868373121673712;8502278182975171079;14791254294087148938;13;10;682402479;1706095058254194882;0
94;84;12011;0;331;2FXIPTOL;6;0;169;1707914959101557504;16541012168934639394;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914959101557504;16541012168934639394;17;5;7;19;1706095058254898188;14;8294301597349952310;2141778979216792533;15997547249180036059;740334183319725016;17352837376851247389;1;8;361376530;1706095058254912957;6
94;84;12011;0;331;2FXIPTOL;6;0;170;1707914959102371840;11309936108678003485;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914959102371840;11309936108678003485;12;3;4;22;1706095058255261245;10;15063712824072171833;-4686460581590362769;13410713022744073523;5714916894625852487;9052800563127106012;2;8;179056924;1706095058255276185;6
94;84;12011;0;331;2FXIPTOL;6;0;171;1707914959103174912;8585553542115057289;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914959103174912;8585553542115057289;20;8;2;0;1706095058255626084;17;8598093186942956147;-5434711493730506760;17015736737061390421;2141827188342307511;10251990207810588111;3;10;24832667;1706095058255640849;0
94;84;12011;0;331;2FXIPTOL;6;0;172;1707914959111961856;8860255166047084493;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914959111961856;8860255166047084493;14;7;7;8;1706095058259777094;5;424929220292329612;4728097067430018715;7401232429213717189;1615220805047180638;15342530335972650490;13;5;225974287;1706095058259791779;1
94;84;12011;0;331;2FXIPTOL;6;0;173;1707914959362387456;14762250735267673154;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914959362387456;14762250735267673154;6;8;6;14;1706095058271114547;5;14708103602362170778;8037678629515933098;10368148675317257206;6058581554840991569;14530850828649495839;3;0;710897910;1706095058271129751;3
94;84;12011;0;331;2FXIPTOL;6;0;174;1707914959364771328;14176015349022750362;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914959364771328;14176015349022750362;14;1;7;13;1706095058272557606;11;6131657325487435467;6638614293340039844;5072044941683731016;13358241201362419809;7113358331197410242;7;6;641357936;1706095058272573542;1
94;84;12011;0;331;2FXIPTOL;6;0;175;1707914959365561600;4358489301300594846;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914959365561600;4358489301300594846;11;8;5;18;1706095058273031827;9;8628060888613981795;-736885126178856258;13190177604349064328;18029336562740752164;10367173631281981288;9;5;53738436;1706095058273046844;3
94;84;12011;0;331;2FXIPTOL;6;0;176;1707914959367206912;1667027221436295829;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914959367206912;1667027221436295829;4;6;0;2;1706095058274073143;15;9198467695107870587;6693118598030632811;16235296262949901098;15467879768024407244;5625376934911647765;4;3;149423575;1706095058274088428;3
94;84;12011;0;331;2FXIPTOL;6;0;177;1707914959368813056;583874411828196031;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914959368813056;583874411828196031;2;8;5;17;1706095058275010234;1;14488354146801422256;6358924086236417040;13416378983964353400;6795328094113925661;9712523730679767241;6;0;687165927;1706095058275025398;2
94;84;12011;0;331;2FXIPTOL;6;0;178;1707914959377574656;17174160336486836911;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;8943933701115578874;9G;VQlHFNtQYKhFqxHOD5ncjSC1q8uP7mF3yNEdGv1lFbzOiydlcyhTylb07Rq625ymS1twaz;Xr7;3629286593;0;235437051;7;1707914959377574656;17174160336486836911;12;8;6;9;1706095058280282655;11;13055353456873625917;4004614686331672258;5434767263891705795;1029072910961875385;13038627716238210173;1;4;955011091;1706095058280297726;5
94;84;12011;0;331;2FXIPTOL;6;0;179;1707914959383195648;178810998546063768;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;404485177659377737;Rc;wUqjOBFAr8ISYNTWIw0SAMImCjLpKw8hqkn0pPyKEQ0KWq28RYdHCjio9VSfzb3lq7bvwN;Wn9;1910389133;0;3823951554;7;1707914959383195648;178810998546063768;1;7;5;19;1706095058283761901;4;9523355644949690572;6814722389608469697;5412776777070532522;9155123621208367179;9074213609509239290;9;8;610827639;1706095058283776917;6
94;84;12011;0;331;2FXIPTOL;7;0;138;1707914959011778048;11745559673500937900;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914959011778048;11745559673500937900;19;2;6;10;1706095058228074717;8;13958483731940651519;-2477455226268503097;1989750919399963572;7022040664874891868;3278435257379570455;10;10;882027164;1706095058228090438;0
94;84;12011;0;331;2FXIPTOL;7;0;139;1707914959016631808;1144727123625072450;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914959016631808;1144727123625072450;6;3;2;13;1706095058228827313;1;3088576576606963495;-4077849648198695880;8305870370027199857;943668056345550878;1733670405842748287;7;3;919853333;1706095058228842320;5
94;84;12011;0;331;2FXIPTOL;7;0;140;1707914959019073792;18403864629402499425;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914959019073792;18403864629402499425;20;6;5;14;1706095058229236939;5;2775728553161708326;1884482650358339461;9782276990817372006;14788281348862580399;7134015974404124423;13;10;588523366;1706095058229252461;0
94;84;12011;0;331;2FXIPTOL;7;0;141;1707914959019877888;4958225861310881862;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914959019877888;4958225861310881862;16;1;5;23;1706095058229375450;15;15685465577529414792;-2809710210021429475;18174847119815280569;1734018279338693101;16228654617380388687;4;3;614218173;1706095058229390737;5
94;84;12011;0;331;2FXIPTOL;7;0;142;1707914959027929600;4959531186921121884;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914959027929600;4959531186921121884;7;2;7;23;1706095058230876267;4;4062818776273047325;2067113170355294321;3773045659231155541;17623832462048983865;9020850385435326458;13;1;773471534;1706095058230890998;5
94;84;12011;0;331;2FXIPTOL;7;0;143;1707914959042376960;8750616654362222430;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914959042376960;8750616654362222430;7;5;3;12;1706095058234127197;2;13326219757010080965;-8803414241749837479;1512117733605794084;18317078742821556613;4428353648425492967;11;10;449655990;1706095058234142251;2
94;84;12011;0;331;2FXIPTOL;7;0;144;1707914959043975168;6686969357438788634;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914959043975168;6686969357438788634;19;7;5;22;1706095058234529615;7;15584380826441961777;-693065221704670899;7430992874527299527;12753638690696595790;1456438421297776434;3;6;952282621;1706095058234544270;4
94;84;12011;0;331;2FXIPTOL;7;0;145;1707914959045564928;14640151767433358720;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914959045564928;14640151767433358720;13;4;6;10;1706095058234945499;7;656419588531681267;8899755841219059296;18383850591332756499;3684556670814448810;3419847888141815024;8;3;839729658;1706095058234960248;0
94;84;12011;0;331;2FXIPTOL;7;0;146;1707914959054409216;5793963364975151752;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914959054409216;5793963364975151752;22;2;2;13;1706095058237367346;6;13476780382797955046;5467379457038749865;6728708870273639835;5198124272288623688;8783349840366531299;3;3;15674241;1706095058237382089;2
94;84;12011;0;331;2FXIPTOL;7;0;147;1707914959060047360;4383295475014453935;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707914959060047360;4383295475014453935;4;7;1;12;1706095058239061134;17;13321682217250322174;7781627188186141262;14429712954700497633;17522911716665087971;14784331976047501915;6;5;136283212;1706095058239076060;5
94;84;12011;0;331;2FXIPTOL;7;0;148;1707914959064814592;4986872024369579062;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914959064814592;4986872024369579062;15;5;4;14;1706095058240577847;8;76198165402099834;-6459148029077442654;115475644493828965;2150813859823043591;8199064668152034903;8;2;418664403;1706095058240592596;2
94;84;12011;0;331;2FXIPTOL;7;0;149;1707914959069590784;13074373087427207025;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914959069590784;13074373087427207025;4;5;4;11;1706095058242177946;17;5541426099473076832;-4839846108506804991;10321186099640169611;863653249191050583;652721820147235120;13;1;783519657;1706095058242192574;4
94;84;12011;0;331;2FXIPTOL;7;0;150;1707914959087213824;17890935629672848535;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914959087213824;17890935629672848535;16;7;5;17;1706095058248750662;2;9447294523478710552;2627805999960830445;11769480076345857196;12399712830612838019;4109382815874851877;10;0;766266667;1706095058248765493;0
94;84;12011;0;331;2FXIPTOL;7;0;151;1707914959088007168;16205319104284913180;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914959088007168;16205319104284913180;11;6;3;7;1706095058249073915;5;365547838387022675;1234173289209909838;8963839257475230543;6893025536237466038;7965092720247183183;5;4;584956955;1706095058249088689;5
94;84;12011;0;331;2FXIPTOL;7;0;152;1707914959090397696;14334023870706006763;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914959090397696;14334023870706006763;21;4;0;8;1706095058250049996;17;4510878369466240728;382248531091842671;10129544386760037752;11229198672560789300;15049640269410406108;8;0;471710007;1706095058250064707;0
94;84;12011;0;331;2FXIPTOL;7;0;153;1707914959352795136;2567112019746198321;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914959352795136;2567112019746198321;21;7;4;2;1706095058265863264;9;3330057226344871408;4125099067120085821;6045196060123101304;6861695946648822476;2041201044623538459;6;8;281877941;1706095058265878037;1
94;84;12011;0;331;2FXIPTOL;7;0;154;1707914959363972096;6431260485770642530;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914959363972096;6431260485770642530;3;8;3;2;1706095058272036535;6;13962137497144088095;5653766725992675424;8268449364817395041;17317628118243411228;9086975827349258897;10;5;14113038;1706095058272059635;0
94;84;12011;0;331;2FXIPTOL;7;0;155;1707914959389651456;6628720702048503929;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914959389651456;6628720702048503929;11;5;7;22;1706095058287869946;14;187032807093903631;6145627776307244135;16553219832290395707;13613325971378238236;15256608795710923829;9;3;857233523;1706095058287884894;3
94;84;12011;0;331;2FXIPTOL;8;0;124;1707914959006102528;17445710038439540112;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914959006102528;17445710038439540112;3;3;1;18;1706095058227283291;6;15725237899852746735;1974645242772222483;13667931026480419896;6575804631233107836;13501485326523435077;5;5;944323497;1706095058227298430;6
